compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
89.0;47.0;83.0;322.0;133.0;48.0;158.0;43.0;20.0;163.0;229.0;364.0;176.0;97.0;0.0;14.0;184.0;194.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_minor <= 365.00 AND distance_circularity > 80.00;3;0.981042654028436;0.0566;1.0;0.2484472049689441
94.0;36.0;68.0;127.0;54.0;7.0;127.0;52.0;18.0;132.0;155.0;242.0;116.0;66.0;1.0;2.0;195.0;196.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND compactness > 93.00 AND hollows_ratio <= 197.00;4;0.9927536231884058;0.0119;1.0;0.049689440993788817
103.0;54.0;91.0;179.0;57.0;11.0;220.0;31.0;25.0;170.0;220.0;707.0;198.0;72.0;1.0;32.0;186.0;198.0;1;1;pr_axis_aspect_ratio <= 57.00 AND radius_ratio > 168.00 AND scaled_variance_minor > 365.00 AND distance_circularity <= 98.00 AND scaled_radius_of_gyration <= 198.00 AND skewness_about_major > 71.00;6;0.9801980198019802;0.0015;1.0;0.011235955056179775
98.0;54.0;104.0;186.0;59.0;10.0;213.0;32.0;24.0;172.0;223.0;665.0;217.0;73.0;1.0;26.0;186.0;195.0;1;1;radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 61.00 AND scaled_variance_minor > 584.50 AND compactness <= 100.00;4;0.9787234042553191;0.0099;0.8888888888888888;0.0449438202247191
102.0;45.0;85.0;193.0;64.0;6.0;192.0;33.0;22.0;146.0;217.0;570.0;163.0;76.0;6.0;7.0;195.0;193.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 75.00;2;1.0;0.0016;1.0;0.011834319526627219
91.0;36.0;60.0;126.0;56.0;6.0;119.0;56.0;17.0;130.0;139.0;211.0;118.0;67.0;6.0;14.0;192.0;198.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 178.00 AND compactness > 87.00 AND radius_ratio <= 141.00 AND scaled_radius_of_gyration <= 148.75 AND hollows_ratio > 197.00 AND kurtosis_about_major <= 19.00 AND kurtosis_about_minor <= 193.25;8;0.9722222222222222;0.0011;1.0;0.012422360248447204
107.0;55.0;98.0;199.0;59.0;7.0;240.0;27.0;26.0;168.0;258.0;866.0;245.0;80.0;3.0;1.0;186.0;184.0;0;0;elongatedness <= 33.00 AND max_length_aspect_ratio <= 7.00;2;0.9585253456221198;0.038;1.0;0.17159763313609466
80.0;45.0;71.0;128.0;56.0;7.0;151.0;45.0;19.0;147.0;171.0;337.0;176.0;79.0;3.0;16.0;181.0;187.0;0;0;radius_ratio <= 141.00 AND scaled_variance_minor > 319.00 AND max_length_aspect_ratio <= 7.00;3;0.9520295202952029;0.0496;0.8484848484848485;0.16568047337278108
88.0;44.0;70.0;151.0;61.0;8.0;143.0;46.0;18.0;143.0;163.0;311.0;173.0;68.0;7.0;8.0;196.0;203.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00 AND compactness <= 93.00;3;0.9951456310679612;0.0195;1.0;0.07692307692307693
96.0;36.0;74.0;183.0;70.0;6.0;149.0;43.0;19.0;127.0;178.0;341.0;127.0;69.0;0.0;17.0;201.0;205.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 67.00 AND max_length_aspect_ratio <= 7.00;3;0.9925650557620818;0.0614;1.0;0.25443786982248523
86.0;48.0;75.0;136.0;58.0;10.0;161.0;43.0;20.0;163.0;170.0;371.0;185.0;75.0;3.0;1.0;183.0;192.0;3;3;max_length_rectangularity > 160.00 AND radius_ratio <= 141.00 AND scaled_variance_minor <= 584.50 AND max_length_aspect_ratio > 8.00 AND 157.00 < scatter_ratio <= 197.25 AND 174.00 < scaled_radius_of_gyration <= 198.00 AND skewness_about_major <= 75.00 AND pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_minor <= 184.00 AND hollows_ratio > 191.00 AND circularity > 44.00 AND scaled_variance_major > 167.00 AND elongatedness <= 43.00;13;0.9654377880184332;0.0039;1.0;0.024844720496894408
93.0;39.0;86.0;180.0;59.0;9.0;167.0;39.0;20.0;134.0;186.0;418.0;129.0;63.0;6.0;17.0;197.0;204.0;2;1;max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_minor > 365.00 AND skewness_about_minor <= 6.00 AND scaled_variance_major > 178.00;5;0.9684343434343434;0.0038;1.0;0.016853932584269662
91.0;40.0;83.0;166.0;60.0;8.0;160.0;41.0;20.0;133.0;189.0;383.0;155.0;72.0;5.0;7.0;186.0;191.0;2;2;kurtosis_about_minor <= 189.00 AND scatter_ratio > 157.00 AND skewness_about_major <= 75.00 AND radius_ratio > 141.00 AND circularity <= 44.00 AND max_length_rectangularity <= 136.00 AND pr_axis_aspect_ratio <= 61.00 AND pr_axis_rectangularity <= 20.00 AND scaled_variance_minor > 365.00;9;0.9825581395348837;0.0074;1.0;0.029069767441860465
90.0;37.0;80.0;171.0;58.0;9.0;157.0;42.0;20.0;132.0;172.0;373.0;115.0;60.0;3.0;18.0;201.0;209.0;2;1;max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_minor > 365.00 AND radius_ratio > 168.00 AND scaled_variance_major <= 178.00;5;0.9567307692307693;0.0016;1.0;0.011235955056179775
96.0;49.0;98.0;187.0;59.0;6.0;213.0;31.0;24.0;152.0;228.0;680.0;210.0;77.0;8.0;28.0;188.0;189.0;0;0;elongatedness <= 33.00 AND max_length_aspect_ratio <= 7.00;2;0.9790419161676647;0.0437;1.0;0.17159763313609466
97.0;43.0;73.0;173.0;65.0;6.0;153.0;42.0;19.0;143.0;176.0;361.0;172.0;66.0;13.0;1.0;200.0;204.0;0;0;kurtosis_about_minor > 193.25 AND distance_circularity <= 80.00 AND scaled_radius_of_gyration > 148.75 AND scaled_variance_major > 167.00 AND max_length_aspect_ratio <= 7.00;5;0.97165991902834;0.0403;0.8148148148148148;0.1301775147928994
79.0;39.0;72.0;127.0;53.0;9.0;142.0;48.0;19.0;135.0;165.0;295.0;144.0;77.0;7.0;21.0;181.0;189.0;1;1;pr_axis_aspect_ratio <= 57.00 AND kurtosis_about_major > 19.00 AND max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 8.00 AND distance_circularity > 70.00 AND skewness_about_minor <= 9.00 AND skewness_about_major > 67.00;7;0.9652173913043478;0.001;1.0;0.011235955056179775
84.0;38.0;83.0;141.0;54.0;7.0;149.0;45.0;19.0;132.0;177.0;327.0;149.0;74.0;6.0;29.0;185.0;191.0;2;1;pr_axis_aspect_ratio <= 57.00 AND kurtosis_about_major > 19.00 AND max_length_rectangularity <= 136.00 AND distance_circularity > 80.00 AND skewness_about_major <= 75.00 AND scaled_variance_minor > 319.00 AND kurtosis_about_minor > 184.00 AND scaled_radius_of_gyration > 148.75 AND skewness_about_minor <= 6.00;9;0.9650485436893204;0.0023;1.0;0.011235955056179775
90.0;48.0;78.0;134.0;56.0;11.0;160.0;43.0;20.0;167.0;169.0;366.0;185.0;76.0;1.0;14.0;182.0;192.0;3;3;max_length_rectangularity > 160.00 AND radius_ratio <= 141.00;2;0.963855421686747;0.0133;1.0;0.062111801242236024
106.0;53.0;98.0;193.0;60.0;10.0;215.0;31.0;24.0;169.0;224.0;681.0;218.0;73.0;8.0;21.0;188.0;197.0;2;2;scatter_ratio > 197.25 AND radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 65.00 AND 7.00 < max_length_aspect_ratio <= 10.00 AND distance_circularity <= 98.00 AND skewness_about_minor > 6.00;6;0.9702970297029703;0.003;1.0;0.01744186046511628
73.0;37.0;53.0;111.0;54.0;6.0;126.0;55.0;18.0;128.0;135.0;227.0;147.0;82.0;1.0;15.0;176.0;184.0;1;1;pr_axis_aspect_ratio <= 57.00 AND 11.00 < kurtosis_about_major <= 19.00 AND max_length_rectangularity <= 136.00 AND compactness <= 87.00 AND skewness_about_minor <= 2.00;5;0.8288288288288288;0.0042;0.75;0.016853932584269662
98.0;55.0;108.0;168.0;53.0;11.0;224.0;30.0;25.0;178.0;231.0;737.0;217.0;73.0;8.0;30.0;187.0;198.0;1;1;pr_axis_aspect_ratio <= 57.00 AND scaled_variance_major > 178.00 AND compactness <= 100.00 AND circularity > 49.00;4;0.9817073170731707;0.0067;1.0;0.033707865168539325
91.0;36.0;72.0;162.0;60.0;8.0;150.0;44.0;19.0;133.0;166.0;334.0;121.0;63.0;2.0;22.0;196.0;205.0;2;2;circularity <= 40.00 AND skewness_about_major <= 67.00 AND scatter_ratio > 147.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND radius_ratio > 141.00 AND scaled_variance_major <= 167.00 AND elongatedness > 43.00 AND max_length_aspect_ratio <= 8.00 AND scaled_variance_minor <= 365.00 AND kurtosis_about_major > 6.00 AND max_length_rectangularity <= 136.00 AND compactness > 87.00;12;0.9616724738675958;0.0012;1.0;0.011627906976744186
88.0;40.0;73.0;173.0;68.0;7.0;150.0;44.0;19.0;137.0;174.0;341.0;151.0;69.0;2.0;20.0;196.0;200.0;0;0;kurtosis_about_minor > 193.25 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_major > 67.00 AND elongatedness > 43.00;4;0.982078853046595;0.0042;1.0;0.023668639053254437
103.0;54.0;107.0;218.0;64.0;12.0;222.0;30.0;25.0;174.0;221.0;728.0;199.0;67.0;0.0;18.0;189.0;200.0;1;1;radius_ratio > 196.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND scaled_variance_minor > 584.50 AND 11.00 < kurtosis_about_major <= 19.00 AND skewness_about_major <= 67.00;5;0.9149338374291115;0.0043;1.0;0.02247191011235955
93.0;42.0;64.0;158.0;68.0;9.0;134.0;49.0;18.0;142.0;163.0;268.0;170.0;71.0;7.0;13.0;192.0;201.0;3;3;scaled_variance_minor <= 319.00 AND max_length_aspect_ratio > 8.00 AND radius_ratio <= 168.00;3;0.9515011547344111;0.0263;0.8947368421052632;0.10559006211180125
99.0;55.0;101.0;206.0;62.0;13.0;222.0;30.0;25.0;180.0;225.0;722.0;213.0;71.0;2.0;3.0;186.0;196.0;1;1;radius_ratio > 196.00 AND pr_axis_aspect_ratio <= 65.00 AND hollows_ratio <= 197.00 AND circularity > 49.00 AND skewness_about_major <= 71.00 AND compactness <= 100.00;6;0.9584664536741214;0.0053;1.0;0.02247191011235955
106.0;49.0;96.0;201.0;61.0;10.0;181.0;36.0;21.0;158.0;197.0;494.0;180.0;62.0;19.0;15.0;202.0;209.0;1;2;scaled_radius_of_gyration > 174.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 61.00 AND hollows_ratio > 201.00 AND max_length_rectangularity <= 160.00 AND max_length_aspect_ratio <= 10.00 AND circularity <= 49.00 AND radius_ratio > 196.00 AND compactness > 100.00;9;0.9539007092198581;0.0015;1.0;0.011627906976744186
99.0;55.0;101.0;219.0;68.0;10.0;224.0;30.0;25.0;178.0;228.0;737.0;213.0;74.0;11.0;20.0;187.0;196.0;1;1;radius_ratio > 196.00 AND 191.00 < hollows_ratio <= 197.00 AND circularity > 49.00 AND compactness <= 100.00 AND max_length_aspect_ratio <= 10.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND skewness_about_minor > 2.00 AND skewness_about_major <= 75.00 AND kurtosis_about_major > 19.00;9;0.9615384615384616;0.003;1.0;0.016853932584269662
97.0;42.0;101.0;186.0;59.0;9.0;186.0;36.0;22.0;138.0;208.0;511.0;168.0;67.0;7.0;41.0;194.0;206.0;2;2;scatter_ratio > 157.00 AND skewness_about_major <= 67.00 AND scaled_variance_major > 178.00 AND radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 61.00 AND circularity <= 44.00 AND 93.00 < compactness <= 100.00 AND 33.00 < elongatedness <= 43.00 AND 7.00 < max_length_aspect_ratio <= 10.00 AND 148.75 < scaled_radius_of_gyration <= 198.00 AND 19.00 < pr_axis_rectangularity <= 23.00 AND 319.00 < scaled_variance_minor <= 584.50 AND max_length_rectangularity <= 146.00 AND 6.00 < skewness_about_minor <= 9.00 AND kurtosis_about_major > 19.00 AND distance_circularity > 98.00 AND hollows_ratio > 201.00;17;0.9449838187702265;0.0011;1.0;0.011627906976744186
93.0;45.0;81.0;177.0;64.0;7.0;160.0;41.0;20.0;147.0;180.0;383.0;188.0;70.0;11.0;11.0;192.0;199.0;2;2;scaled_radius_of_gyration > 174.00 AND 67.00 < skewness_about_major <= 71.00 AND pr_axis_aspect_ratio <= 65.00 AND circularity <= 49.00 AND scatter_ratio > 157.00 AND radius_ratio > 168.00 AND hollows_ratio > 197.00 AND kurtosis_about_minor <= 193.25 AND pr_axis_rectangularity <= 20.00 AND compactness <= 93.00 AND max_length_aspect_ratio <= 7.00;11;0.9868073878627969;0.0015;1.0;0.011627906976744186
82.0;43.0;73.0;154.0;65.0;7.0;151.0;44.0;19.0;143.0;178.0;341.0;160.0;76.0;5.0;11.0;185.0;189.0;0;0;radius_ratio <= 168.00 AND pr_axis_aspect_ratio > 61.00 AND scaled_variance_minor > 319.00 AND max_length_aspect_ratio <= 8.00 AND kurtosis_about_minor > 184.00;5;0.9628647214854111;0.024;0.9411764705882353;0.09467455621301775
97.0;47.0;81.0;183.0;64.0;8.0;168.0;39.0;20.0;150.0;193.0;426.0;182.0;70.0;11.0;2.0;192.0;198.0;1;2;174.00 < scaled_radius_of_gyration <= 198.00 AND skewness_about_major <= 71.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND circularity <= 49.00 AND 178.00 < scaled_variance_major <= 217.00 AND scatter_ratio > 157.00 AND 365.00 < scaled_variance_minor <= 584.50 AND 70.00 < distance_circularity <= 98.00 AND compactness > 93.00 AND kurtosis_about_minor <= 193.25 AND radius_ratio > 168.00 AND hollows_ratio > 197.00 AND pr_axis_rectangularity > 19.00 AND 136.00 < max_length_rectangularity <= 160.00 AND 33.00 < elongatedness <= 46.00 AND max_length_aspect_ratio <= 8.00 AND kurtosis_about_major <= 19.00 AND skewness_about_minor > 9.00;18;0.9550173010380623;0.0026;1.0;0.01744186046511628
88.0;37.0;51.0;105.0;52.0;5.0;119.0;57.0;17.0;128.0;135.0;207.0;125.0;86.0;8.0;16.0;179.0;183.0;3;3;scaled_variance_minor <= 319.00 AND radius_ratio <= 141.00 AND 87.00 < compactness <= 93.00 AND skewness_about_major > 75.00 AND 11.00 < kurtosis_about_major <= 19.00 AND 6.00 < skewness_about_minor <= 9.00 AND pr_axis_rectangularity <= 19.00 AND distance_circularity <= 98.00 AND scatter_ratio <= 147.00 AND elongatedness > 46.00 AND scaled_radius_of_gyration <= 148.75 AND kurtosis_about_minor <= 184.00 AND hollows_ratio <= 201.00 AND pr_axis_aspect_ratio <= 57.00 AND max_length_aspect_ratio <= 8.00 AND scaled_variance_major <= 217.00 AND max_length_rectangularity <= 160.00 AND circularity <= 49.00;18;0.9353348729792148;0.0034;1.0;0.018633540372670808
90.0;43.0;81.0;231.0;97.0;46.0;150.0;45.0;19.0;149.0;200.0;332.0;164.0;91.0;5.0;9.0;186.0;196.0;3;3;max_length_rectangularity > 146.00 AND elongatedness > 43.00 AND distance_circularity > 80.00;3;1.0;0.0331;1.0;0.13664596273291926
80.0;44.0;68.0;135.0;59.0;8.0;150.0;45.0;19.0;145.0;170.0;329.0;173.0;80.0;7.0;12.0;180.0;185.0;0;0;radius_ratio <= 141.00 AND elongatedness <= 46.00 AND scatter_ratio > 147.00 AND max_length_aspect_ratio <= 8.00 AND pr_axis_aspect_ratio > 57.00;5;0.9819277108433735;0.0184;0.9285714285714286;0.07692307692307693
113.0;48.0;98.0;208.0;62.0;9.0;203.0;33.0;23.0;151.0;216.0;613.0;183.0;64.0;17.0;29.0;193.0;204.0;2;2;scatter_ratio > 197.25 AND skewness_about_major <= 67.00 AND scaled_variance_major > 178.00 AND skewness_about_minor > 9.00;4;0.9836734693877551;0.0161;0.8333333333333334;0.05813953488372093
97.0;44.0;96.0;195.0;63.0;9.0;185.0;36.0;22.0;144.0;202.0;512.0;165.0;66.0;4.0;8.0;191.0;199.0;2;2;scatter_ratio > 157.00 AND skewness_about_major <= 67.00 AND 319.00 < scaled_variance_minor <= 584.50 AND compactness > 93.00 AND pr_axis_rectangularity > 20.00 AND distance_circularity > 80.00 AND kurtosis_about_minor <= 193.25 AND scaled_variance_major <= 217.00 AND hollows_ratio > 197.00 AND 6.00 < kurtosis_about_major <= 11.00 AND radius_ratio > 168.00 AND circularity <= 44.00 AND pr_axis_aspect_ratio <= 65.00 AND elongatedness <= 46.00;14;0.9549180327868853;0.0006;1.0;0.011627906976744186
91.0;46.0;78.0;148.0;61.0;9.0;147.0;45.0;19.0;152.0;168.0;323.0;199.0;70.0;13.0;11.0;189.0;200.0;3;3;max_length_rectangularity > 146.00 AND scatter_ratio <= 147.00;2;0.9569313593539704;0.0179;1.0;0.08695652173913043
109.0;47.0;96.0;206.0;64.0;9.0;198.0;33.0;23.0;150.0;219.0;586.0;191.0;70.0;4.0;13.0;190.0;198.0;2;2;scatter_ratio > 197.25 AND skewness_about_major <= 71.00 AND radius_ratio > 196.00 AND circularity <= 49.00 AND pr_axis_aspect_ratio <= 65.00 AND pr_axis_rectangularity <= 23.00;6;0.9833333333333333;0.0079;0.7142857142857143;0.029069767441860465
89.0;46.0;74.0;135.0;59.0;9.0;157.0;44.0;20.0;158.0;170.0;356.0;177.0;79.0;12.0;3.0;184.0;191.0;3;3;max_length_rectangularity > 146.00 AND radius_ratio <= 141.00 AND compactness > 87.00;3;0.9900332225913622;0.0298;0.9545454545454546;0.13043478260869565
99.0;53.0;105.0;219.0;66.0;11.0;204.0;32.0;23.0;165.0;221.0;623.0;224.0;68.0;0.0;6.0;191.0;201.0;2;1;radius_ratio > 196.00 AND compactness <= 100.00 AND scaled_variance_minor > 584.50 AND skewness_about_major <= 71.00 AND pr_axis_rectangularity <= 23.00 AND kurtosis_about_major <= 19.00 AND kurtosis_about_minor <= 193.25;7;0.9647577092511013;0.0038;0.75;0.016853932584269662
95.0;49.0;92.0;193.0;62.0;10.0;178.0;37.0;21.0;154.0;200.0;478.0;171.0;64.0;2.0;0.0;198.0;206.0;1;1;radius_ratio > 168.00 AND scaled_radius_of_gyration <= 174.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND 7.00 < max_length_aspect_ratio <= 10.00 AND 87.00 < compactness <= 100.00 AND kurtosis_about_major <= 11.00 AND 33.00 < elongatedness <= 43.00 AND 157.00 < scatter_ratio <= 197.25 AND max_length_rectangularity <= 160.00 AND 365.00 < scaled_variance_minor <= 584.50 AND 167.00 < scaled_variance_major <= 217.00 AND 44.00 < circularity <= 49.00 AND distance_circularity <= 98.00 AND pr_axis_rectangularity <= 23.00 AND skewness_about_major <= 67.00;15;0.8397997496871089;0.0048;1.0;0.02247191011235955
106.0;54.0;100.0;227.0;67.0;4.0;250.0;27.0;27.0;162.0;280.0;923.0;262.0;88.0;5.0;11.0;182.0;182.0;0;0;elongatedness <= 33.00 AND max_length_aspect_ratio <= 7.00;2;0.9581881533101045;0.0419;1.0;0.17159763313609466
95.0;42.0;96.0;197.0;65.0;9.0;178.0;37.0;21.0;141.0;199.0;474.0;149.0;67.0;1.0;29.0;193.0;200.0;1;1;radius_ratio > 196.00 AND max_length_rectangularity <= 146.00 AND pr_axis_aspect_ratio <= 65.00 AND kurtosis_about_major > 6.00 AND circularity > 40.00 AND skewness_about_minor <= 6.00 AND scaled_radius_of_gyration <= 174.00 AND scaled_variance_major <= 217.00 AND 191.00 < hollows_ratio <= 201.00 AND kurtosis_about_minor > 189.00 AND skewness_about_major <= 67.00 AND compactness <= 100.00;12;0.9548387096774194;0.0023;1.0;0.011235955056179775
92.0;38.0;71.0;174.0;66.0;7.0;154.0;43.0;19.0;133.0;181.0;355.0;130.0;70.0;4.0;24.0;189.0;195.0;2;2;kurtosis_about_minor <= 189.00 AND scatter_ratio > 147.00 AND radius_ratio > 168.00 AND circularity <= 40.00 AND scaled_radius_of_gyration <= 148.75;5;0.9625;0.0042;1.0;0.023255813953488372
108.0;52.0;109.0;182.0;55.0;12.0;216.0;31.0;24.0;171.0;229.0;687.0;214.0;72.0;10.0;28.0;189.0;201.0;2;2;scaled_radius_of_gyration > 198.00 AND skewness_about_minor > 9.00 AND compactness > 100.00 AND 197.00 < hollows_ratio <= 201.00 AND radius_ratio > 168.00 AND pr_axis_aspect_ratio <= 57.00 AND kurtosis_about_major > 11.00 AND kurtosis_about_minor <= 189.00 AND skewness_about_major <= 75.00;9;0.9257294429708223;0.006;0.8;0.023255813953488372
106.0;53.0;98.0;154.0;47.0;4.0;237.0;28.0;26.0;164.0;263.0;838.0;222.0;82.0;4.0;17.0;185.0;184.0;0;0;radius_ratio <= 168.00 AND pr_axis_rectangularity > 20.00;2;0.9930875576036866;0.0155;0.5454545454545454;0.03550295857988166
88.0;43.0;70.0;177.0;74.0;19.0;152.0;44.0;19.0;143.0;180.0;342.0;168.0;76.0;1.0;9.0;186.0;189.0;0;0;pr_axis_aspect_ratio > 65.00 AND hollows_ratio <= 191.00 AND elongatedness <= 46.00 AND scaled_radius_of_gyration <= 174.00;4;0.9915966386554622;0.0048;1.0;0.029585798816568046
103.0;49.0;100.0;194.0;60.0;10.0;185.0;35.0;22.0;160.0;202.0;518.0;178.0;62.0;13.0;8.0;198.0;208.0;2;2;scaled_radius_of_gyration > 174.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 61.00 AND hollows_ratio > 201.00 AND kurtosis_about_minor > 189.00 AND circularity <= 49.00 AND radius_ratio > 168.00 AND compactness > 100.00 AND scaled_variance_major <= 217.00 AND pr_axis_rectangularity > 20.00 AND skewness_about_minor > 9.00;11;0.9635416666666666;0.003;1.0;0.01744186046511628
94.0;47.0;85.0;333.0;138.0;49.0;155.0;43.0;19.0;155.0;320.0;354.0;187.0;135.0;12.0;9.0;188.0;196.0;3;3;max_length_rectangularity > 146.00 AND scaled_variance_minor <= 365.00 AND distance_circularity > 80.00;3;0.9847328244274809;0.0565;1.0;0.2484472049689441
85.0;35.0;64.0;129.0;57.0;6.0;116.0;57.0;17.0;125.0;138.0;200.0;123.0;65.0;1.0;23.0;196.0;203.0;3;3;scaled_variance_minor <= 319.00 AND scaled_variance_major <= 167.00 AND hollows_ratio > 201.00 AND radius_ratio <= 141.00 AND skewness_about_minor <= 2.00 AND scaled_radius_of_gyration <= 148.75 AND pr_axis_aspect_ratio <= 65.00 AND kurtosis_about_minor > 184.00;8;0.9313186813186813;0.0033;1.0;0.018633540372670808
89.0;47.0;85.0;147.0;58.0;10.0;153.0;44.0;19.0;151.0;175.0;349.0;186.0;74.0;13.0;7.0;186.0;197.0;3;3;max_length_rectangularity > 146.00 AND elongatedness > 43.00 AND distance_circularity > 80.00;3;1.0;0.028;1.0;0.13664596273291926
109.0;48.0;107.0;215.0;62.0;10.0;205.0;32.0;23.0;158.0;222.0;624.0;168.0;65.0;9.0;32.0;195.0;206.0;1;2;scatter_ratio > 197.25 AND skewness_about_major <= 67.00 AND radius_ratio > 196.00 AND scaled_radius_of_gyration <= 174.00;4;1.0;0.0048;0.5;0.011627906976744186
104.0;54.0;100.0;186.0;61.0;10.0;216.0;31.0;24.0;173.0;225.0;686.0;220.0;74.0;5.0;11.0;185.0;195.0;2;2;scatter_ratio > 197.25 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND radius_ratio > 168.00 AND kurtosis_about_major <= 11.00 AND 7.00 < max_length_aspect_ratio <= 10.00 AND scaled_variance_major > 167.00 AND skewness_about_major <= 75.00 AND elongatedness <= 46.00;8;0.9447236180904522;0.0131;0.8181818181818182;0.05232558139534884
91.0;52.0;98.0;196.0;62.0;9.0;193.0;34.0;22.0;161.0;216.0;562.0;244.0;69.0;3.0;1.0;190.0;199.0;1;1;radius_ratio > 168.00 AND compactness <= 93.00 AND pr_axis_aspect_ratio <= 65.00 AND 2.00 < skewness_about_minor <= 9.00 AND 8.00 < max_length_aspect_ratio <= 10.00 AND 20.00 < pr_axis_rectangularity <= 23.00 AND 365.00 < scaled_variance_minor <= 584.50 AND 157.00 < scatter_ratio <= 197.25 AND elongatedness > 33.00 AND circularity > 49.00 AND scaled_variance_major <= 217.00 AND distance_circularity <= 98.00;12;0.9541984732824428;0.002;1.0;0.016853932584269662
98.0;52.0;86.0;207.0;69.0;5.0;192.0;33.0;22.0;161.0;212.0;570.0;221.0;75.0;4.0;6.0;194.0;195.0;0;0;kurtosis_about_minor > 193.25 AND skewness_about_major > 71.00;2;0.9832775919732442;0.022;1.0;0.09467455621301775
79.0;40.0;80.0;133.0;55.0;7.0;147.0;47.0;19.0;135.0;172.0;311.0;144.0;76.0;8.0;30.0;181.0;193.0;1;1;pr_axis_aspect_ratio <= 57.00 AND kurtosis_about_major > 19.00 AND max_length_rectangularity <= 136.00 AND 191.00 < hollows_ratio <= 201.00 AND scaled_variance_major > 167.00 AND kurtosis_about_minor <= 189.00 AND skewness_about_minor <= 9.00;7;0.9417040358744395;0.0013;1.0;0.011235955056179775
77.0;38.0;63.0;135.0;59.0;5.0;130.0;52.0;18.0;130.0;145.0;247.0;139.0;79.0;13.0;21.0;183.0;187.0;1;1;max_length_rectangularity <= 136.00 AND skewness_about_minor > 9.00 AND pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_major > 19.00 AND compactness <= 87.00 AND pr_axis_rectangularity <= 19.00 AND scaled_variance_major <= 167.00 AND scatter_ratio <= 147.00 AND scaled_variance_minor <= 584.50 AND elongatedness > 46.00 AND distance_circularity <= 70.00 AND scaled_radius_of_gyration <= 148.75;12;0.8059880239520958;0.0031;1.0;0.016853932584269662
