compactness;circularity;distance_circularity;radius_ratio;pr_axis_aspect_ratio;max_length_aspect_ratio;scatter_ratio;elongatedness;pr_axis_rectangularity;max_length_rectangularity;scaled_variance_major;scaled_variance_minor;scaled_radius_of_gyration;skewness_about_major;skewness_about_minor;kurtosis_about_major;kurtosis_about_minor;hollows_ratio;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
87.0;39.0;74.0;152.0;58.0;6.0;151.0;44.0;19.0;136.0;174.0;337.0;140.0;70.0;1.0;33.0;187.0;196.0;2;2;max_length_rectangularity <= 136.00 AND kurtosis_about_major > 19.00 AND 67.00 < skewness_about_major <= 75.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND 184.00 < kurtosis_about_minor <= 189.00 AND hollows_ratio > 191.00 AND scaled_variance_minor <= 365.00 AND 141.00 < radius_ratio <= 196.00 AND 70.00 < distance_circularity <= 80.00 AND 33.00 < elongatedness <= 46.00 AND pr_axis_rectangularity <= 23.00 AND 147.00 < scatter_ratio <= 157.00 AND scaled_radius_of_gyration <= 174.00 AND 167.00 < scaled_variance_major <= 178.00 AND circularity <= 40.00 AND skewness_about_minor <= 9.00 AND max_length_aspect_ratio <= 7.00;17;0.9606986899563319;0.0018;1.0;0.012195121951219513
98.0;49.0;84.0;219.0;74.0;7.0;190.0;34.0;22.0;154.0;208.0;558.0;209.0;74.0;4.0;7.0;195.0;195.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_major > 71.00 AND kurtosis_about_minor > 193.25;4;1.0;0.0179;1.0;0.07738095238095238
99.0;47.0;91.0;226.0;74.0;5.0;202.0;32.0;23.0;148.0;234.0;629.0;186.0;79.0;4.0;11.0;192.0;191.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND hollows_ratio <= 191.00;3;1.0;0.0142;1.0;0.06547619047619048
86.0;36.0;77.0;165.0;60.0;7.0;150.0;45.0;19.0;128.0;174.0;331.0;131.0;66.0;0.0;32.0;196.0;203.0;2;2;max_length_rectangularity <= 136.00 AND hollows_ratio > 201.00 AND 70.00 < distance_circularity <= 98.00 AND 147.00 < scatter_ratio <= 157.00 AND skewness_about_major <= 75.00 AND kurtosis_about_major > 11.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND 167.00 < scaled_variance_major <= 178.00 AND 33.00 < elongatedness <= 46.00 AND kurtosis_about_minor > 184.00 AND 319.00 < scaled_variance_minor <= 365.00 AND 141.00 < radius_ratio <= 196.00;12;0.8475033738191633;0.0032;1.0;0.018292682926829267
119.0;54.0;106.0;220.0;65.0;12.0;213.0;31.0;24.0;167.0;223.0;675.0;232.0;66.0;20.0;1.0;192.0;202.0;2;2;elongatedness <= 33.00 AND skewness_about_minor > 9.00 AND compactness > 100.00 AND skewness_about_major <= 71.00 AND max_length_aspect_ratio > 8.00 AND hollows_ratio > 201.00 AND scaled_radius_of_gyration > 198.00 AND kurtosis_about_minor <= 193.25 AND 57.00 < pr_axis_aspect_ratio <= 65.00;9;0.9555555555555556;0.006;1.0;0.03048780487804878
89.0;45.0;81.0;246.0;102.0;43.0;155.0;44.0;20.0;160.0;200.0;347.0;177.0;90.0;9.0;17.0;183.0;192.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND kurtosis_about_major <= 19.00 AND pr_axis_rectangularity <= 23.00 AND max_length_rectangularity > 146.00;5;0.9793459552495697;0.0426;0.9666666666666667;0.17791411042944785
96.0;55.0;98.0;161.0;54.0;10.0;215.0;31.0;24.0;175.0;226.0;683.0;221.0;76.0;3.0;6.0;185.0;193.0;1;1;scaled_variance_minor > 584.50 AND scatter_ratio > 197.25 AND compactness <= 100.00 AND pr_axis_aspect_ratio <= 57.00 AND pr_axis_rectangularity > 20.00 AND max_length_aspect_ratio > 8.00 AND distance_circularity <= 98.00;7;0.9766763848396501;0.0029;1.0;0.016216216216216217
89.0;44.0;76.0;125.0;54.0;10.0;156.0;44.0;20.0;151.0;163.0;352.0;176.0;76.0;12.0;12.0;184.0;193.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND skewness_about_minor > 9.00;4;1.0;0.0182;1.0;0.07975460122699386
103.0;56.0;100.0;185.0;59.0;11.0;216.0;31.0;24.0;173.0;219.0;684.0;219.0;75.0;15.0;11.0;186.0;194.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND 191.00 < hollows_ratio <= 197.00 AND scaled_variance_major > 178.00 AND elongatedness <= 43.00 AND max_length_aspect_ratio > 7.00 AND skewness_about_major > 71.00 AND skewness_about_minor > 9.00 AND radius_ratio <= 196.00;9;0.9780701754385965;0.011;1.0;0.043243243243243246
97.0;45.0;91.0;161.0;63.0;10.0;151.0;45.0;19.0;148.0;166.0;334.0;171.0;65.0;18.0;20.0;197.0;205.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND skewness_about_minor > 9.00;4;1.0;0.0204;1.0;0.07975460122699386
91.0;46.0;75.0;185.0;75.0;7.0;154.0;42.0;19.0;147.0;178.0;362.0;192.0;72.0;8.0;8.0;192.0;199.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND skewness_about_major > 71.00 AND pr_axis_rectangularity <= 19.00;4;1.0;0.0149;1.0;0.07142857142857142
89.0;47.0;83.0;322.0;133.0;48.0;158.0;43.0;20.0;163.0;229.0;364.0;176.0;97.0;0.0;14.0;184.0;194.0;3;3;max_length_rectangularity > 160.00 AND scaled_variance_minor <= 365.00 AND max_length_aspect_ratio > 8.00;3;0.9544626593806922;0.0106;1.0;0.049079754601226995
94.0;36.0;68.0;127.0;54.0;7.0;127.0;52.0;18.0;132.0;155.0;242.0;116.0;66.0;1.0;2.0;195.0;196.0;3;3;elongatedness > 46.00 AND compactness > 93.00 AND scaled_variance_minor <= 319.00 AND 191.00 < hollows_ratio <= 197.00 AND kurtosis_about_major <= 6.00 AND pr_axis_aspect_ratio <= 65.00 AND scatter_ratio <= 147.00 AND radius_ratio <= 141.00 AND kurtosis_about_minor > 193.25 AND scaled_variance_major <= 167.00;10;0.9592760180995475;0.0013;1.0;0.012269938650306749
103.0;54.0;91.0;179.0;57.0;11.0;220.0;31.0;25.0;170.0;220.0;707.0;198.0;72.0;1.0;32.0;186.0;198.0;1;1;scaled_variance_minor > 584.50 AND kurtosis_about_major > 19.00 AND pr_axis_aspect_ratio <= 57.00 AND skewness_about_major <= 75.00 AND scaled_variance_major > 178.00 AND 191.00 < hollows_ratio <= 201.00 AND scaled_radius_of_gyration <= 198.00 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND kurtosis_about_minor <= 189.00 AND radius_ratio <= 196.00;11;0.9623188405797102;0.0019;1.0;0.010810810810810811
98.0;54.0;104.0;186.0;59.0;10.0;213.0;32.0;24.0;172.0;223.0;665.0;217.0;73.0;1.0;26.0;186.0;195.0;1;1;scaled_variance_minor > 584.50 AND kurtosis_about_major > 19.00 AND pr_axis_aspect_ratio <= 61.00 AND elongatedness <= 33.00 AND 191.00 < hollows_ratio <= 197.00 AND max_length_aspect_ratio > 7.00 AND compactness <= 100.00;7;0.952020202020202;0.0033;1.0;0.016216216216216217
102.0;45.0;85.0;193.0;64.0;6.0;192.0;33.0;22.0;146.0;217.0;570.0;163.0;76.0;6.0;7.0;195.0;193.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND radius_ratio > 168.00;3;1.0;0.0303;1.0;0.13095238095238096
91.0;36.0;60.0;126.0;56.0;6.0;119.0;56.0;17.0;130.0;139.0;211.0;118.0;67.0;6.0;14.0;192.0;198.0;3;3;elongatedness > 46.00 AND 197.00 < hollows_ratio <= 201.00 AND scaled_variance_minor <= 319.00 AND 11.00 < kurtosis_about_major <= 19.00 AND skewness_about_major <= 67.00 AND scatter_ratio <= 147.00 AND 87.00 < compactness <= 93.00 AND 189.00 < kurtosis_about_minor <= 193.25 AND 2.00 < skewness_about_minor <= 9.00 AND scaled_variance_major <= 167.00 AND pr_axis_aspect_ratio <= 65.00;11;0.9095354523227384;0.0006;1.0;0.012269938650306749
107.0;55.0;98.0;199.0;59.0;7.0;240.0;27.0;26.0;168.0;258.0;866.0;245.0;80.0;3.0;1.0;186.0;184.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND radius_ratio > 196.00;3;1.0;0.0107;1.0;0.047619047619047616
80.0;45.0;71.0;128.0;56.0;7.0;151.0;45.0;19.0;147.0;171.0;337.0;176.0;79.0;3.0;16.0;181.0;187.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND scaled_radius_of_gyration > 174.00 AND pr_axis_rectangularity <= 19.00;4;0.9852320675105485;0.0297;0.9545454545454546;0.125
88.0;44.0;70.0;151.0;61.0;8.0;143.0;46.0;18.0;143.0;163.0;311.0;173.0;68.0;7.0;8.0;196.0;203.0;0;0;max_length_aspect_ratio <= 8.00 AND circularity > 40.00 AND distance_circularity <= 70.00 AND elongatedness <= 46.00;4;0.9507620164126612;0.0911;0.9333333333333333;0.3333333333333333
96.0;36.0;74.0;183.0;70.0;6.0;149.0;43.0;19.0;127.0;178.0;341.0;127.0;69.0;0.0;17.0;201.0;205.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND distance_circularity <= 80.00 AND compactness > 93.00;4;1.0;0.0406;1.0;0.16666666666666666
86.0;48.0;75.0;136.0;58.0;10.0;161.0;43.0;20.0;163.0;170.0;371.0;185.0;75.0;3.0;1.0;183.0;192.0;3;3;max_length_rectangularity > 146.00 AND radius_ratio <= 141.00 AND 71.00 < skewness_about_major <= 75.00 AND elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND hollows_ratio > 191.00 AND scaled_radius_of_gyration > 148.75 AND pr_axis_rectangularity <= 20.00 AND pr_axis_aspect_ratio > 57.00 AND kurtosis_about_major <= 19.00;11;0.9507692307692308;0.0024;1.0;0.018404907975460124
93.0;39.0;86.0;180.0;59.0;9.0;167.0;39.0;20.0;134.0;186.0;418.0;129.0;63.0;6.0;17.0;197.0;204.0;2;2;max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 8.00 AND hollows_ratio > 197.00 AND scatter_ratio > 147.00 AND elongatedness <= 43.00 AND pr_axis_aspect_ratio > 57.00 AND kurtosis_about_major > 6.00 AND 80.00 < distance_circularity <= 98.00 AND compactness > 87.00 AND scaled_variance_major <= 217.00 AND 2.00 < skewness_about_minor <= 6.00;11;0.9572649572649573;0.0013;1.0;0.012195121951219513
91.0;40.0;83.0;166.0;60.0;8.0;160.0;41.0;20.0;133.0;189.0;383.0;155.0;72.0;5.0;7.0;186.0;191.0;2;2;max_length_rectangularity <= 136.00 AND distance_circularity > 80.00 AND scaled_variance_major <= 217.00 AND max_length_aspect_ratio > 7.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND compactness > 87.00 AND pr_axis_rectangularity > 19.00 AND skewness_about_major <= 75.00 AND kurtosis_about_major > 6.00 AND 157.00 < scatter_ratio <= 197.25 AND kurtosis_about_minor <= 193.25 AND scaled_variance_minor <= 584.50;12;0.9826086956521739;0.0028;1.0;0.024390243902439025
90.0;37.0;80.0;171.0;58.0;9.0;157.0;42.0;20.0;132.0;172.0;373.0;115.0;60.0;3.0;18.0;201.0;209.0;2;2;max_length_rectangularity <= 136.00 AND max_length_aspect_ratio > 8.00 AND hollows_ratio > 197.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND kurtosis_about_major > 11.00 AND elongatedness <= 43.00 AND distance_circularity > 70.00 AND scaled_variance_minor <= 584.50 AND compactness > 87.00 AND scatter_ratio > 147.00 AND radius_ratio <= 196.00 AND scaled_variance_major > 167.00;12;0.9536423841059603;0.0046;1.0;0.024390243902439025
96.0;49.0;98.0;187.0;59.0;6.0;213.0;31.0;24.0;152.0;228.0;680.0;210.0;77.0;8.0;28.0;188.0;189.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND radius_ratio > 168.00;3;1.0;0.0303;1.0;0.13095238095238096
97.0;43.0;73.0;173.0;65.0;6.0;153.0;42.0;19.0;143.0;176.0;361.0;172.0;66.0;13.0;1.0;200.0;204.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 61.00 AND distance_circularity <= 80.00 AND scaled_variance_major > 167.00 AND kurtosis_about_major <= 6.00;5;0.9690265486725663;0.0387;1.0;0.16071428571428573
79.0;39.0;72.0;127.0;53.0;9.0;142.0;48.0;19.0;135.0;165.0;295.0;144.0;77.0;7.0;21.0;181.0;189.0;1;1;compactness <= 87.00 AND kurtosis_about_major > 19.00 AND 8.00 < max_length_aspect_ratio <= 10.00;3;0.9602888086642599;0.0057;1.0;0.02702702702702703
84.0;38.0;83.0;141.0;54.0;7.0;149.0;45.0;19.0;132.0;177.0;327.0;149.0;74.0;6.0;29.0;185.0;191.0;2;2;max_length_rectangularity <= 136.00 AND distance_circularity > 80.00 AND 71.00 < skewness_about_major <= 75.00 AND pr_axis_aspect_ratio <= 65.00 AND scaled_variance_minor <= 365.00 AND 147.00 < scatter_ratio <= 157.00 AND elongatedness <= 46.00 AND 184.00 < kurtosis_about_minor <= 193.25 AND kurtosis_about_major > 19.00 AND 167.00 < scaled_variance_major <= 178.00 AND 148.75 < scaled_radius_of_gyration <= 198.00 AND skewness_about_minor > 2.00;12;0.963963963963964;0.0023;1.0;0.012195121951219513
90.0;48.0;78.0;134.0;56.0;11.0;160.0;43.0;20.0;167.0;169.0;366.0;185.0;76.0;1.0;14.0;182.0;192.0;3;3;elongatedness > 33.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND max_length_rectangularity > 160.00;4;0.974025974025974;0.0202;1.0;0.07975460122699386
106.0;53.0;98.0;193.0;60.0;10.0;215.0;31.0;24.0;169.0;224.0;681.0;218.0;73.0;8.0;21.0;188.0;197.0;2;2;elongatedness <= 33.00 AND max_length_aspect_ratio > 8.00 AND compactness > 100.00 AND scaled_radius_of_gyration > 198.00 AND kurtosis_about_major > 19.00 AND 67.00 < skewness_about_major <= 75.00 AND distance_circularity <= 98.00 AND skewness_about_minor > 2.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND hollows_ratio > 191.00 AND radius_ratio <= 196.00 AND kurtosis_about_minor <= 193.25;12;0.9329446064139941;0.0014;1.0;0.012195121951219513
73.0;37.0;53.0;111.0;54.0;6.0;126.0;55.0;18.0;128.0;135.0;227.0;147.0;82.0;1.0;15.0;176.0;184.0;1;1;compactness <= 87.00 AND 11.00 < kurtosis_about_major <= 19.00 AND pr_axis_aspect_ratio <= 57.00 AND max_length_rectangularity <= 136.00 AND skewness_about_minor <= 2.00 AND pr_axis_rectangularity <= 19.00 AND max_length_aspect_ratio <= 10.00 AND circularity <= 40.00;8;0.7055160142348754;0.0042;0.75;0.016216216216216217
98.0;55.0;108.0;168.0;53.0;11.0;224.0;30.0;25.0;178.0;231.0;737.0;217.0;73.0;8.0;30.0;187.0;198.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND compactness <= 100.00 AND elongatedness <= 33.00 AND scatter_ratio > 197.25 AND max_length_aspect_ratio > 8.00 AND radius_ratio <= 196.00;7;0.9598393574297188;0.0102;1.0;0.04864864864864865
91.0;36.0;72.0;162.0;60.0;8.0;150.0;44.0;19.0;133.0;166.0;334.0;121.0;63.0;2.0;22.0;196.0;205.0;2;2;max_length_rectangularity <= 136.00 AND 7.00 < max_length_aspect_ratio <= 8.00 AND hollows_ratio > 201.00 AND 319.00 < scaled_variance_minor <= 584.50 AND distance_circularity > 70.00 AND compactness > 87.00 AND kurtosis_about_major > 6.00 AND scatter_ratio > 147.00 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND circularity <= 49.00 AND skewness_about_minor <= 6.00 AND elongatedness <= 46.00;12;0.9588607594936709;0.0038;1.0;0.024390243902439025
88.0;40.0;73.0;173.0;68.0;7.0;150.0;44.0;19.0;137.0;174.0;341.0;151.0;69.0;2.0;20.0;196.0;200.0;0;0;max_length_aspect_ratio <= 7.00 AND pr_axis_aspect_ratio > 65.00 AND kurtosis_about_minor > 193.25 AND kurtosis_about_major > 19.00;4;1.0;0.0093;1.0;0.05357142857142857
103.0;54.0;107.0;218.0;64.0;12.0;222.0;30.0;25.0;174.0;221.0;728.0;199.0;67.0;0.0;18.0;189.0;200.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND skewness_about_minor <= 2.00 AND elongatedness <= 33.00 AND max_length_aspect_ratio > 10.00 AND skewness_about_major <= 67.00 AND scatter_ratio > 197.25 AND kurtosis_about_major > 11.00 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND 191.00 < hollows_ratio <= 201.00 AND kurtosis_about_minor <= 189.00;11;0.9213483146067416;0.0015;1.0;0.010810810810810811
93.0;42.0;64.0;158.0;68.0;9.0;134.0;49.0;18.0;142.0;163.0;268.0;170.0;71.0;7.0;13.0;192.0;201.0;3;3;elongatedness > 46.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00 AND pr_axis_aspect_ratio > 65.00;4;1.0;0.003;1.0;0.018404907975460124
99.0;55.0;101.0;206.0;62.0;13.0;222.0;30.0;25.0;180.0;225.0;722.0;213.0;71.0;2.0;3.0;186.0;196.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND compactness <= 100.00 AND hollows_ratio <= 197.00 AND kurtosis_about_major <= 6.00;5;1.0;0.0151;1.0;0.05405405405405406
106.0;49.0;96.0;201.0;61.0;10.0;181.0;36.0;21.0;158.0;197.0;494.0;180.0;62.0;19.0;15.0;202.0;209.0;1;1;scaled_variance_minor > 365.00 AND skewness_about_major <= 67.00 AND pr_axis_aspect_ratio <= 61.00 AND skewness_about_minor > 9.00 AND kurtosis_about_major > 11.00 AND scaled_variance_major > 178.00 AND 7.00 < max_length_aspect_ratio <= 10.00 AND 174.00 < scaled_radius_of_gyration <= 198.00 AND 40.00 < circularity <= 49.00 AND 70.00 < distance_circularity <= 98.00 AND max_length_rectangularity > 146.00 AND elongatedness <= 43.00 AND 157.00 < scatter_ratio <= 197.25 AND 20.00 < pr_axis_rectangularity <= 23.00 AND kurtosis_about_minor > 193.25;15;0.8465608465608465;0.0021;1.0;0.010810810810810811
99.0;55.0;101.0;219.0;68.0;10.0;224.0;30.0;25.0;178.0;228.0;737.0;213.0;74.0;11.0;20.0;187.0;196.0;1;1;scaled_variance_minor > 584.50 AND distance_circularity > 98.00 AND compactness <= 100.00 AND skewness_about_minor > 9.00;4;0.9907407407407407;0.0076;1.0;0.032432432432432434
97.0;42.0;101.0;186.0;59.0;9.0;186.0;36.0;22.0;138.0;208.0;511.0;168.0;67.0;7.0;41.0;194.0;206.0;2;2;elongatedness <= 43.00 AND skewness_about_major <= 67.00 AND distance_circularity > 98.00 AND compactness > 93.00 AND scatter_ratio <= 197.25 AND 57.00 < pr_axis_aspect_ratio <= 61.00 AND max_length_rectangularity <= 146.00 AND circularity <= 44.00 AND kurtosis_about_major > 6.00 AND scaled_variance_minor <= 584.50 AND scaled_radius_of_gyration > 148.75 AND max_length_aspect_ratio > 8.00;12;0.9585798816568047;0.002;1.0;0.012195121951219513
93.0;45.0;81.0;177.0;64.0;7.0;160.0;41.0;20.0;147.0;180.0;383.0;188.0;70.0;11.0;11.0;192.0;199.0;2;2;elongatedness <= 43.00 AND skewness_about_minor > 9.00 AND hollows_ratio > 197.00 AND distance_circularity > 80.00 AND compactness > 87.00 AND pr_axis_rectangularity <= 20.00 AND kurtosis_about_minor <= 193.25 AND skewness_about_major <= 71.00 AND 365.00 < scaled_variance_minor <= 584.50 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND circularity <= 49.00 AND kurtosis_about_major > 6.00 AND scatter_ratio <= 197.25 AND max_length_aspect_ratio <= 7.00 AND max_length_rectangularity <= 160.00;15;0.9820359281437125;0.0016;1.0;0.012195121951219513
82.0;43.0;73.0;154.0;65.0;7.0;151.0;44.0;19.0;143.0;178.0;341.0;160.0;76.0;5.0;11.0;185.0;189.0;0;0;max_length_aspect_ratio <= 7.00 AND skewness_about_major > 75.00 AND pr_axis_aspect_ratio > 61.00 AND max_length_rectangularity > 136.00;4;1.0;0.0297;1.0;0.11904761904761904
97.0;47.0;81.0;183.0;64.0;8.0;168.0;39.0;20.0;150.0;193.0;426.0;182.0;70.0;11.0;2.0;192.0;198.0;1;2;elongatedness <= 43.00 AND 67.00 < skewness_about_major <= 71.00 AND distance_circularity > 80.00 AND max_length_rectangularity <= 160.00 AND compactness > 87.00 AND pr_axis_rectangularity <= 20.00 AND 365.00 < scaled_variance_minor <= 584.50 AND 7.00 < max_length_aspect_ratio <= 8.00 AND 178.00 < scaled_variance_major <= 217.00 AND 157.00 < scatter_ratio <= 197.25 AND kurtosis_about_major <= 19.00 AND hollows_ratio > 197.00 AND kurtosis_about_minor <= 193.25 AND 61.00 < pr_axis_aspect_ratio <= 65.00 AND 168.00 < radius_ratio <= 196.00 AND skewness_about_minor > 9.00 AND scaled_radius_of_gyration > 174.00 AND 40.00 < circularity <= 49.00;18;0.9396825396825397;0.0015;1.0;0.012195121951219513
88.0;37.0;51.0;105.0;52.0;5.0;119.0;57.0;17.0;128.0;135.0;207.0;125.0;86.0;8.0;16.0;179.0;183.0;3;3;elongatedness > 46.00 AND scaled_variance_minor <= 319.00 AND 87.00 < compactness <= 93.00 AND scatter_ratio <= 147.00 AND kurtosis_about_major <= 19.00 AND pr_axis_aspect_ratio <= 57.00 AND 6.00 < skewness_about_minor <= 9.00 AND scaled_radius_of_gyration <= 148.75 AND scaled_variance_major <= 167.00 AND skewness_about_major > 75.00 AND hollows_ratio <= 201.00 AND kurtosis_about_minor <= 193.25;12;0.9571984435797666;0.0044;1.0;0.024539877300613498
90.0;43.0;81.0;231.0;97.0;46.0;150.0;45.0;19.0;149.0;200.0;332.0;164.0;91.0;5.0;9.0;186.0;196.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_minor <= 365.00 AND distance_circularity > 80.00;4;1.0;0.0427;1.0;0.18404907975460122
80.0;44.0;68.0;135.0;59.0;8.0;150.0;45.0;19.0;145.0;170.0;329.0;173.0;80.0;7.0;12.0;180.0;185.0;0;0;max_length_aspect_ratio <= 8.00 AND skewness_about_major > 75.00 AND scaled_variance_minor > 319.00 AND distance_circularity <= 70.00;4;0.9665551839464883;0.0551;0.9487179487179487;0.22023809523809523
113.0;48.0;98.0;208.0;62.0;9.0;203.0;33.0;23.0;151.0;216.0;613.0;183.0;64.0;17.0;29.0;193.0;204.0;2;2;elongatedness <= 33.00 AND skewness_about_minor > 9.00 AND compactness > 100.00 AND hollows_ratio > 201.00 AND kurtosis_about_major > 19.00 AND max_length_aspect_ratio > 8.00 AND pr_axis_rectangularity <= 23.00 AND kurtosis_about_minor <= 193.25;8;0.9578059071729957;0.0016;1.0;0.012195121951219513
97.0;44.0;96.0;195.0;63.0;9.0;185.0;36.0;22.0;144.0;202.0;512.0;165.0;66.0;4.0;8.0;191.0;199.0;2;2;elongatedness <= 43.00 AND skewness_about_major <= 71.00 AND max_length_aspect_ratio > 8.00 AND skewness_about_minor > 2.00 AND hollows_ratio > 197.00 AND 57.00 < pr_axis_aspect_ratio <= 65.00 AND kurtosis_about_major > 6.00 AND compactness > 87.00 AND max_length_rectangularity <= 146.00 AND kurtosis_about_minor <= 193.25 AND 147.00 < scatter_ratio <= 197.25 AND circularity <= 44.00;12;0.9702127659574468;0.0037;1.0;0.018292682926829267
91.0;46.0;78.0;148.0;61.0;9.0;147.0;45.0;19.0;152.0;168.0;323.0;199.0;70.0;13.0;11.0;189.0;200.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND scaled_variance_major <= 178.00;3;0.9599332220367279;0.0707;0.9361702127659575;0.26993865030674846
109.0;47.0;96.0;206.0;64.0;9.0;198.0;33.0;23.0;150.0;219.0;586.0;191.0;70.0;4.0;13.0;190.0;198.0;2;2;elongatedness <= 33.00 AND skewness_about_major <= 71.00 AND max_length_aspect_ratio > 8.00 AND 80.00 < distance_circularity <= 98.00 AND compactness > 100.00 AND pr_axis_rectangularity <= 23.00 AND kurtosis_about_minor <= 193.25 AND hollows_ratio > 197.00 AND max_length_rectangularity <= 160.00 AND scaled_radius_of_gyration <= 198.00 AND skewness_about_minor <= 6.00;11;0.9743589743589743;0.0006;1.0;0.012195121951219513
89.0;46.0;74.0;135.0;59.0;9.0;157.0;44.0;20.0;158.0;170.0;356.0;177.0;79.0;12.0;3.0;184.0;191.0;3;3;elongatedness > 43.00 AND max_length_aspect_ratio > 8.00 AND kurtosis_about_major <= 6.00 AND scaled_variance_major <= 178.00;4;1.0;0.0188;1.0;0.08588957055214724
99.0;53.0;105.0;219.0;66.0;11.0;204.0;32.0;23.0;165.0;221.0;623.0;224.0;68.0;0.0;6.0;191.0;201.0;2;2;elongatedness <= 33.00 AND skewness_about_major <= 71.00 AND max_length_aspect_ratio > 10.00 AND compactness > 87.00 AND scaled_radius_of_gyration > 198.00 AND hollows_ratio > 197.00 AND pr_axis_rectangularity <= 23.00 AND kurtosis_about_minor <= 193.25;8;0.9555555555555556;0.0026;1.0;0.018292682926829267
95.0;49.0;92.0;193.0;62.0;10.0;178.0;37.0;21.0;154.0;200.0;478.0;171.0;64.0;2.0;0.0;198.0;206.0;1;1;scaled_variance_minor > 365.00 AND skewness_about_major <= 67.00 AND skewness_about_minor <= 2.00 AND pr_axis_aspect_ratio <= 65.00 AND scaled_variance_major > 178.00 AND scatter_ratio > 157.00 AND scaled_radius_of_gyration <= 174.00 AND max_length_aspect_ratio > 7.00 AND kurtosis_about_major <= 6.00 AND elongatedness <= 43.00 AND compactness <= 100.00 AND circularity > 44.00 AND hollows_ratio > 191.00 AND kurtosis_about_minor > 193.25 AND 141.00 < radius_ratio <= 196.00;15;0.9649122807017544;0.0017;1.0;0.010810810810810811
