V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
0.7609999999999999;2.484;2.678;5.0;5.0;1.668;1.653;1.63;1.639;2.016;2.017;1.0759999999999998;1.055;1.043;1.15;1.296;1.319;0.684;0.6559999999999999;0.645;0.65;5.0;0.706;0.7440000000000001;0;0;V19 > 0.52 AND V15 > 0.86 AND V24 <= 0.88 AND V21 > 0.57 AND V5 > 1.77 AND V11 > 1.58;6;0.9883720930232558;0.0236;0.9894736842105263;0.053744997141223556
1.332;1.335;4.769;4.178;5.0;5.0;2.847;2.426;1.67;1.501;1.672;0.8;0.7829999999999999;0.782;0.816;1.024;0.612;0.586;0.5720000000000001;0.584;0.602;4.792;1.21;5.0;1;1;V15 <= 0.86;1;1.0;0.2468;1.0;0.6503537735849056
1.887;2.5980000000000003;2.782;1.946;5.0;4.674;1.6030000000000002;1.545;1.525;1.555;1.554;5.0;5.0;0.926;0.914;0.922;1.247;1.25;0.7240000000000001;0.706;0.6970000000000001;0.7040000000000001;4.675;0.758;0;0;V15 > 0.86 AND V24 <= 0.88 AND V20 > 0.69 AND V4 <= 2.46 AND V7 <= 1.93 AND V21 <= 0.76;6;0.956268221574344;0.0196;0.9772727272727273;0.049170954831332186
2.568;2.616;2.437;1.348;1.836;1.3;1.289;1.297;1.595;1.595;1.611;0.83;0.821;0.83;5.0;0.945;0.961;0.8340000000000001;0.825;5.0;4.4;3.634;3.703;2.613;1;1;V14 <= 1.01 AND V12 <= 1.30 AND V13 <= 1.19;3;0.9558232931726908;0.1319;0.8670120898100173;0.2959905660377358
1.518;1.534;1.558;5.0;5.0;4.482;1.771;1.758;1.77;1.802;1.819;1.281;1.27;1.259;1.273;1.135;0.5760000000000001;0.5479999999999999;0.5329999999999999;0.526;0.5379999999999999;4.48;0.964;1.505;0;0;V15 > 0.86 AND V23 <= 1.07 AND V19 > 0.52 AND V17 <= 0.74 AND V12 <= 2.29 AND V14 > 1.01 AND V1 > 1.33;7;0.9771689497716894;0.0142;1.0;0.03773584905660377
2.36;1.7619999999999998;1.574;1.252;1.24;1.286;1.3730000000000002;1.291;3.5410000000000004;0.89;0.8759999999999999;0.887;5.0;5.0;1.024;1.039;0.922;2.483;4.376;3.637;2.577;2.5660000000000003;2.547;2.556;1;1;V15 <= 1.32 AND V12 <= 1.30 AND V5 <= 2.67 AND V16 <= 1.16 AND V22 > 1.03 AND V2 <= 1.90 AND V24 > 1.28;7;0.9642857142857143;0.0152;0.9571428571428572;0.039504716981132074
1.703;5.0;2.672;1.97;1.957;1.957;1.971;1.992;2.106;2.029;2.004;2.0;2.015;2.5380000000000003;5.0;1.591;5.0;4.195;5.0;0.515;0.706;1.71;1.689;1.69;0;0;V15 > 1.32 AND V19 > 0.52 AND 1.01 < V14 <= 2.73 AND V20 <= 0.86;4;0.9637342908438061;0.1363;0.9664429530201343;0.3293310463121784
1.43;1.459;1.487;4.025;2.8560000000000003;2.837;5.0;2.134;2.9130000000000003;2.92;2.264;2.253;2.265;1.247;2.426;5.0;0.5920000000000001;0.588;0.601;0.633;0.667;0.6629999999999999;0.674;0.696;0;0;V15 > 1.32 AND V24 <= 0.88 AND V17 <= 0.74 AND V18 > 0.53;4;1.0;0.0736;0.9970674486803519;0.19439679817038308
5.0;2.669;2.658;2.604;1.902;1.875;1.3530000000000002;1.3219999999999998;1.311;1.319;1.465;1.1740000000000002;1.597;0.782;0.768;0.774;0.8190000000000001;0.8959999999999999;0.8959999999999999;0.8540000000000001;0.8079999999999999;0.865;4.432;3.672;1;1;V15 <= 0.86;1;1.0;0.2472;1.0;0.6503537735849056
1.346;1.379;2.536;3.16;3.195;5.0;5.0;0.99;5.0;0.942;0.932;0.942;1.163;1.178;0.677;0.522;0.515;0.522;0.555;0.57;1.342;1.327;1.318;1.327;1;1;V15 <= 0.86;1;1.0;0.2523;1.0;0.6503537735849056
1.592;5.0;5.0;3.259;5.0;5.0;5.0;2.005;1.773;2.587;1.725;1.712;1.712;1.4880000000000002;2.005;0.508;0.47;0.457;0.4589999999999999;0.512;0.498;0.5529999999999999;1.067;1.086;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.01 AND V5 > 4.31;5;0.9672544080604534;0.0394;0.9401197604790419;0.23932926829268292
0.999;5.0;1.712;2.245;2.924;3.055;5.0;5.0;5.0;1.307;1.285;1.286;1.336;1.528;5.0;0.6629999999999999;0.6459999999999999;0.6559999999999999;0.6709999999999999;0.6940000000000001;0.994;0.976;0.961;0.969;0;0;V15 > 1.32 AND V24 <= 1.28 AND V20 > 0.54 AND V16 <= 0.69;4;0.9541484716157205;0.0977;0.9839816933638444;0.24585477415666096
1.466;1.46;1.47;1.493;1.523;5.0;3.281;3.213;5.0;3.829;5.0;5.0;1.503;1.499;1.467;0.778;0.755;0.499;0.483;0.474;0.481;0.655;0.986;1.193;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.49 AND V6 > 3.83;5;0.9747899159663865;0.0376;0.9825581395348837;0.2576219512195122
0.885;5.0;1.941;2.437;2.655;2.665;5.0;2.855;3.275;2.809;2.7960000000000003;2.814;1.793;5.0;0.937;0.754;0.742;0.748;0.35;0.8390000000000001;0.8029999999999999;0.736;0.855;0.883;3;3;V19 <= 0.52 AND V15 > 0.86 AND V22 <= 0.74 AND V14 > 1.49 AND V12 > 1.30 AND V24 > 0.88 AND V13 <= 2.37;7;0.9683544303797469;0.0304;0.9931972789115646;0.2225609756097561
1.413;1.382;1.364;1.375;1.426;1.4240000000000002;2.62;2.633;3.264;5.0;5.0;5.0;1.082;0.925;0.877;0.894;1.0759999999999998;0.497;0.47;0.451;0.4429999999999999;0.452;0.481;0.78;1;1;V14 <= 1.01 AND V15 <= 1.32 AND V18 <= 0.53;3;0.9680365296803652;0.038;0.9941176470588236;0.09964622641509434
0.633;0.607;5.0;1.3869999999999998;1.3769999999999998;1.3869999999999998;5.0;1.4280000000000002;5.0;5.0;2.8960000000000004;1.682;1.664;5.0;5.0;0.7440000000000001;0.733;0.741;0.764;0.7909999999999999;0.551;0.531;0.521;0.531;0;0;V15 > 4.42 AND V24 <= 0.88 AND V17 <= 0.74 AND V20 > 0.69;4;1.0;0.0404;1.0;0.1069182389937107
2.335;1.712;1.569;1.153;1.136;1.136;1.159;0.887;1.48;0.841;0.821;0.823;0.8690000000000001;5.0;1.0590000000000002;1.07;5.0;1.027;5.0;5.0;3.788;5.0;2.59;2.59;1;1;V15 <= 1.32 AND V13 <= 1.19 AND V1 > 0.92 AND V7 <= 5.00 AND V9 <= 5.00 AND V12 <= 1.30 AND V24 > 1.28 AND V2 <= 1.90;8;0.9653679653679653;0.0617;0.94140625;0.1420990566037736
1.38;1.395;1.582;1.932;1.944;1.758;3.213;5.0;5.0;5.0;5.0;1.554;1.535;1.515;1.103;0.8170000000000001;0.602;0.48;0.472;0.48;0.499;1.443;1.12;1.392;3;3;V18 <= 0.53 AND V15 > 0.86 AND V12 > 1.30 AND V20 <= 0.54 AND V14 > 1.49 AND V19 <= 0.52;6;0.9523809523809523;0.0703;0.9711538461538461;0.46189024390243905
2.0580000000000003;2.198;2.012;2.0;2.012;2.033;2.2030000000000003;1.908;1.615;1.599;1.599;1.6469999999999998;1.6469999999999998;2.202;1.543;1.3969999999999998;1.401;1.443;5.0;2.162;1.204;2.08;2.085;2.1;2;2;V20 > 0.86 AND V18 > 0.83 AND V16 > 1.16 AND V19 > 0.86 AND V17 > 0.91 AND V15 > 1.32 AND V5 > 1.77 AND V2 <= 2.69 AND V21 > 0.57 AND V8 > 1.62 AND V14 > 1.01 AND V6 > 1.78 AND V12 > 1.30 AND V22 > 2.06;14;0.9832402234636871;0.0014;0.9444444444444444;0.06367041198501873
1.364;5.0;1.898;1.913;2.43;4.343999999999999;5.0;3.968;5.0;5.0;1.585;1.649;1.508;0.861;5.0;0.515;0.491;0.491;0.513;0.532;1.085;1.366;1.349;1.35;1;1;V14 <= 1.01 AND V19 <= 0.52 AND V8 > 2.18 AND V6 > 2.68 AND V12 <= 1.70;5;0.9634703196347032;0.019;0.9204545454545454;0.047759433962264154
0.991;1.047;5.0;2.555;2.718;2.73;5.0;3.1830000000000003;3.173;2.664;2.647;2.647;2.814;3.749;4.436;0.708;0.6859999999999999;0.688;0.7090000000000001;0.964;0.94;0.937;0.95;0.973;0;0;V15 > 1.32 AND V13 > 2.37 AND V20 > 0.86 AND V24 <= 1.28;4;0.9817813765182186;0.0357;1.0;0.08461978273299028
0.926;2.035;3.022;4.115;5.0;2.16;1.918;3.268;5.0;5.0;2.003;1.994;2.005;2.027;5.0;0.583;0.5579999999999999;0.5529999999999999;0.561;0.593;0.626;0.863;0.8740000000000001;0.897;0;0;V15 > 4.42 AND V24 <= 1.28 AND V20 > 0.54 AND V16 <= 0.69;4;0.9675755342667649;0.068;1.0;0.17381360777587193
1.538;1.778;1.791;5.0;1.56;1.846;3.215;3.099;4.349;3.572;5.0;1.833;5.0;1.143;1.331;0.921;0.908;0.628;0.607;0.597;0.604;0.745;1.84;1.525;0;0;V15 > 1.32 AND V13 > 2.37 AND V4 > 4.12 AND V14 > 1.01;4;1.0;0.01;1.0;0.030303030303030304
1.977;2.001;5.0;2.064;2.024;2.035;2.064;1.783;1.902;1.742;1.732;1.742;1.774;2.289;1.601;1.383;1.371;1.379;1.411;1.4280000000000002;0.799;1.961;1.946;1.957;2;2;1.19 < V13 <= 2.37 AND V20 > 0.86 AND V19 > 0.86 AND V18 > 0.83 AND V16 > 1.16 AND V17 > 0.74 AND V15 > 1.32 AND V3 > 2.76;8;0.9606299212598425;0.0072;1.0;0.11610486891385768
1.199;1.193;2.147;1.775;1.765;1.773;2.055;1.811;2.795;2.588;2.569;2.6010000000000004;2.904;5.0;5.0;0.535;0.518;0.529;1.359;0.568;1.172;1.153;1.139;1.164;0;0;V15 > 4.42 AND V5 <= 1.77 AND V16 <= 0.69;3;0.972;0.0471;1.0;0.1183533447684391
1.041;1.432;1.983;1.664;1.652;1.66;5.0;1.7;2.829;2.693;2.674;5.0;5.0;5.0;5.0;0.625;0.613;0.621;0.65;1.275;1.041;1.025;1.014;1.7280000000000002;0;0;V15 > 4.42 AND V5 <= 1.77 AND V16 <= 0.69;3;0.9687906371911573;0.0469;1.0;0.1183533447684391
1.28;1.767;1.764;1.781;3.15;4.413;3.048;4.005;5.0;5.0;1.733;1.655;1.367;1.01;5.0;0.5479999999999999;0.534;0.5429999999999999;0.57;0.5870000000000001;1.2;1.209;1.19;1.233;0;0;V15 > 1.32 AND V24 <= 1.28 AND V20 > 0.54 AND V16 <= 0.69;4;0.9598874032371569;0.0929;0.9839816933638444;0.24585477415666096
0.446;0.478;1.528;1.409;1.4;1.409;1.589;1.4509999999999998;2.661;2.68;3.285;5.0;5.0;5.0;5.0;0.8540000000000001;0.8440000000000001;0.851;0.88;1.08;0.461;0.427;0.419;0.426;0;0;V15 > 4.42 AND V1 <= 0.92 AND V20 > 0.86;3;0.9804597701149426;0.0339;0.993006993006993;0.08118925100057175
1.104;5.0;3.213;4.231;5.0;2.908;1.853;2.605;2.585;1.806;1.76;1.75;1.7719999999999998;1.78;0.802;0.531;0.503;0.497;0.504;0.617;0.563;1.051;1.0759999999999998;1.619;1;1;V15 <= 0.86;1;1.0;0.2462;1.0;0.6503537735849056
1.3090000000000002;1.45;1.485;2.852;5.0;2.8160000000000003;5.0;2.065;2.8960000000000004;2.8960000000000004;5.0;2.245;2.256;2.427;3.464;0.63;0.606;0.595;0.604;0.632;0.6729999999999999;0.6629999999999999;0.674;0.6940000000000001;0;0;V15 > 1.32 AND V24 <= 0.88 AND V17 <= 0.74 AND V18 > 0.53;4;1.0;0.0732;0.9970674486803519;0.19439679817038308
0.966;0.993;1.6840000000000002;2.2030000000000003;2.995;3.016;5.0;3.952;5.0;1.4680000000000002;1.273;1.319;2.58;5.0;5.0;0.7020000000000001;0.69;0.696;0.725;0.741;0.967;0.95;0.94;0.983;0;0;V15 > 1.32 AND V14 > 2.73 AND V2 <= 1.36 AND V11 <= 2.00;4;0.9935897435897436;0.0072;1.0;0.02058319039451115
2.411;5.0;2.174;2.1830000000000003;2.192;1.999;1.68;1.45;1.415;1.426;1.695;1.957;5.0;1.277;1.245;1.254;1.284;5.0;2.325;1.336;2.277;2.292;2.372;2.334;2;2;V20 > 0.86 AND V19 > 0.86 AND V18 > 0.83 AND V17 > 0.91 AND V15 > 0.86 AND V13 > 1.19 AND 1.01 < V14 <= 1.49 AND V12 > 1.30 AND V2 > 2.69;9;0.9545454545454546;0.0014;1.0;0.02247191011235955
1.3090000000000002;1.3019999999999998;1.388;4.75;4.175;5.0;5.0;2.424;2.405;1.6909999999999998;5.0;0.8340000000000001;0.8140000000000001;0.8029999999999999;0.812;0.8340000000000001;0.861;0.581;0.557;0.55;0.568;0.6859999999999999;4.752;1.173;1;1;V15 <= 0.86;1;1.0;0.2548;1.0;0.6503537735849056
0.851;5.0;5.0;2.954;5.0;2.152;5.0;3.339;5.0;4.4030000000000005;5.0;2.092;2.105;2.124;3.337;0.599;0.58;0.5720000000000001;0.581;1.729;0.7959999999999999;0.787;0.7979999999999999;0.8220000000000001;0;0;V15 > 1.32 AND V1 <= 0.92 AND V20 > 0.86;3;0.9886792452830189;0.0387;0.9948186528497409;0.1097770154373928
1.35;1.375;1.411;1.902;3.214;3.209;5.0;3.923;5.0;1.665;1.602;1.6130000000000002;1.509;0.888;0.888;0.5760000000000001;0.502;0.497;0.51;0.677;1.075;1.503;1.344;1.339;1;1;V14 <= 1.01 AND V3 <= 1.53 AND V15 <= 1.32 AND V20 <= 0.86;4;0.9530791788856305;0.0508;0.9872340425531915;0.13679245283018868
0.9;1.543;1.53;1.536;1.5759999999999998;3.1060000000000003;5.0;4.0760000000000005;5.0;5.0;5.0;2.028;1.605;1.287;1.3130000000000002;0.6609999999999999;0.598;0.598;0.615;0.831;1.134;1.168;0.8959999999999999;0.888;0;0;V20 > 0.54 AND V15 > 0.86 AND V1 <= 0.92 AND V19 > 0.52 AND V22 > 1.03;5;0.9779005524861878;0.0116;0.9830508474576272;0.03316180674671241
0.92;0.948;1.706;1.6769999999999998;1.669;1.675;5.0;2.878;2.397;2.83;2.815;5.0;5.0;5.0;5.0;0.616;0.604;0.605;0.644;1.1740000000000002;0.92;0.904;0.893;0.902;0;0;V15 > 4.42 AND V13 > 2.37 AND V16 <= 0.69 AND V23 <= 1.07;4;1.0;0.0245;1.0;0.0686106346483705
1.487;2.424;2.399;2.4;3.097;3.144;5.0;1.165;5.0;1.111;1.096;1.104;1.3430000000000002;1.348;5.0;0.604;0.591;0.599;0.615;0.639;1.189;1.171;1.157;1.182;0;0;V15 > 4.42 AND V24 <= 1.28 AND V20 > 0.54 AND V16 <= 0.69;4;0.963924963924964;0.0699;1.0;0.17381360777587193
1.311;5.0;2.443;3.653;2.609;2.623;5.0;5.0;4.289;2.6830000000000003;2.6710000000000003;2.6830000000000003;1.71;5.0;0.925;0.799;0.792;0.799;0.8220000000000001;0.856;0.875;0.878;0.974;5.0;0;0;V15 > 0.86 AND V14 > 2.73 AND V20 > 0.54 AND V1 <= 1.33 AND V10 <= 2.69 AND V12 > 1.30 AND V19 > 0.52 AND V9 > 2.81;8;0.9542772861356932;0.0159;1.0;0.04059462550028588
1.187;2.231;2.167;1.779;1.7719999999999998;1.778;2.05;1.822;2.782;2.568;2.55;2.564;2.878;5.0;5.0;0.529;0.512;0.523;0.545;0.562;1.189;1.341;1.158;1.18;0;0;V15 > 1.32 AND V13 > 2.37 AND V16 <= 0.69 AND V6 <= 1.78;4;1.0;0.0257;1.0;0.07432818753573471
1.761;2.01;2.026;5.0;5.0;3.25;3.072;3.0580000000000003;3.425;5.0;5.0;5.0;1.408;0.952;1.136;1.057;1.057;0.669;0.631;0.642;0.654;5.0;5.0;1.746;0;0;V15 > 0.86 AND V12 > 2.29 AND V18 <= 0.68 AND V20 > 0.54 AND V3 <= 2.06;5;0.9523809523809523;0.0514;1.0;0.11949685534591195
1.996;2.862;2.617;2.627;5.0;3.255;3.239;2.7880000000000003;2.779;2.795;1.796;3.854;0.83;0.8;0.79;0.7959999999999999;0.4029999999999999;0.8909999999999999;0.8690000000000001;0.789;0.8859999999999999;0.895;0.917;0.948;1;1;V15 <= 0.86;1;1.0;0.2546;1.0;0.6503537735849056
0.878;0.932;2.232;2.735;2.722;2.351;2.523;1.321;4.884;1.273;1.257;1.258;1.279;1.493;5.0;0.708;0.6920000000000001;0.715;0.728;0.911;0.89;0.8959999999999999;0.86;0.861;0;0;V15 > 1.32 AND V1 <= 0.92 AND V20 > 0.86;3;0.9876695437731196;0.0405;0.9948186528497409;0.1097770154373928
2.412;2.42;2.041;1.753;1.7380000000000002;1.347;1.337;1.347;1.501;1.7380000000000002;1.7619999999999998;1.016;1.007;1.011;5.0;5.0;1.024;1.04;0.797;2.355;2.38;3.462;3.48;2.437;0;0;V15 > 1.32 AND V5 <= 1.77 AND V20 > 0.54 AND V10 > 1.64;4;0.9645615629259428;0.1109;0.9816700610997964;0.2755860491709548
0.512;0.5539999999999999;1.369;1.378;1.5630000000000002;1.419;2.634;2.641;3.259;3.273;5.0;5.0;5.0;0.8909999999999999;0.8759999999999999;0.884;0.907;1.081;0.5670000000000001;0.445;0.436;0.444;0.48;0.487;1;1;V14 <= 1.01 AND V21 <= 0.57 AND V15 <= 1.32;3;0.967032967032967;0.0427;1.0;0.10908018867924528
0.7609999999999999;0.816;0.8340000000000001;5.0;3.859;5.0;2.938;2.914;2.8160000000000003;2.405;2.05;1.455;1.341;1.298;1.3130000000000002;1.331;1.355;0.5760000000000001;0.516;0.504;0.524;0.745;0.73;0.742;0;0;V15 > 0.86 AND V1 <= 0.92 AND V22 > 0.74 AND V14 > 1.01 AND V3 <= 2.06 AND V2 <= 1.36;6;0.9541284403669725;0.023;0.9669421487603306;0.06689536878216124
1.384;1.414;1.444;1.794;1.783;1.793;1.812;1.835;2.623;2.355;2.342;2.391;2.689;5.0;5.0;5.0;0.515;0.551;0.535;1.418;1.378;1.378;1.355;1.47;0;0;V15 > 1.32 AND V13 > 2.37 AND V20 > 0.86 AND V12 > 2.29;4;0.989247311827957;0.0351;1.0;0.08404802744425385
1.916;4.513999999999999;1.963;2.03;2.009;2.001;2.019;1.992;2.106;2.102;1.82;1.781;1.7919999999999998;1.811;2.3480000000000003;5.0;1.416;1.396;1.414;1.4340000000000002;0.5870000000000001;1.934;1.908;1.907;2;2;V20 > 0.86 AND V24 > 1.66 AND V18 > 0.83 AND V19 > 0.86 AND 1.32 < V15 <= 4.42 AND V14 > 1.49 AND V12 > 1.70 AND V2 > 2.69;8;0.9774774774774775;0.0032;1.0;0.052434456928838954
2.057;2.99;2.013;1.998;2.051;2.224;2.211;1.915;1.62;1.606;1.606;1.62;1.6569999999999998;2.205;1.419;1.399;1.403;1.445;5.0;0.723;1.197;2.076;2.08;2.122;0;0;V15 > 1.32 AND 0.54 < V20 <= 0.86 AND V14 > 1.01 AND V23 > 1.56;4;0.9661016949152542;0.0302;0.9236641221374046;0.06918238993710692
0.957;0.982;1.715;1.6780000000000002;1.672;1.685;5.0;1.7280000000000002;2.926;2.724;2.769;5.0;3.3280000000000003;5.0;5.0;0.604;0.593;0.603;0.626;5.0;0.947;0.932;0.923;0.934;0;0;V15 > 1.32 AND V5 <= 1.77 AND V16 <= 0.69;3;0.979296066252588;0.059;1.0;0.1400800457404231
1.143;1.175;2.354;2.354;3.072;5.0;5.0;5.0;5.0;1.173;1.154;1.1840000000000002;1.406;1.408;5.0;0.623;0.61;0.619;0.634;0.662;1.131;1.114;1.099;1.4;0;0;V15 > 4.42 AND V1 <= 1.33 AND V20 > 0.54 AND V14 > 1.01 AND V2 <= 1.90;5;0.9808;0.0977;0.9855072463768116;0.2332761578044597
1.476;1.487;1.768;1.995;1.996;1.786;3.214;5.0;3.84;3.916;5.0;1.5019999999999998;1.4580000000000002;1.442;1.4380000000000002;0.768;0.649;0.493;0.484;0.494;0.5820000000000001;0.534;1.13;1.491;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.01 AND V12 > 1.30 AND V19 <= 0.52;6;0.950207468879668;0.0859;0.9505494505494505;0.5274390243902439
1.3090000000000002;5.0;1.864;1.874;3.2;3.197;5.0;4.553999999999999;5.0;5.0;1.666;1.67;1.557;0.9;5.0;0.564;0.495;0.491;0.504;0.679;1.044;1.467;1.3090000000000002;1.297;1;1;V14 <= 1.01 AND V19 <= 0.52 AND V12 <= 1.70 AND V8 > 3.20 AND V6 > 2.68;5;0.9604743083003953;0.0179;0.9113924050632911;0.04245283018867924
1.777;1.983;1.831;5.0;5.0;5.0;5.0;2.009;1.781;2.5860000000000003;1.726;1.712;1.712;1.493;1.844;0.512;0.47;0.456;0.457;0.506;0.495;1.075;1.0659999999999998;1.082;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.49 AND V6 > 3.83;5;0.9691119691119691;0.0384;0.9825581395348837;0.2576219512195122
2.037;2.749;2.88;5.0;5.0;5.0;5.0;1.53;1.506;1.514;1.543;1.797;5.0;0.889;0.782;0.7909999999999999;0.815;0.861;1.202;0.759;0.7509999999999999;0.763;0.7879999999999999;0.8109999999999999;1;1;V15 <= 0.86;1;1.0;0.2532;1.0;0.6503537735849056
1.2990000000000002;4.772;4.151;4.158;2.882;2.865;2.869;2.014;1.5830000000000002;1.724;0.835;0.812;0.813;0.833;1.05;0.5870000000000001;0.552;0.528;0.5429999999999999;0.5920000000000001;0.5820000000000001;5.0;5.0;1.2990000000000002;1;1;V14 <= 1.01 AND V12 <= 1.30 AND V15 <= 1.32 AND V16 <= 0.69;4;1.0;0.0183;1.0;0.047759433962264154
1.266;1.287;1.315;5.0;2.895;2.372;2.407;1.683;4.956;4.948;0.889;0.8640000000000001;0.8759999999999999;0.907;1.131;3.426;0.604;0.597;0.614;4.745;5.0;5.0;1.271;1.254;1;1;V14 <= 1.01 AND V15 <= 1.32 AND V4 > 2.46 AND V11 <= 3.22;4;0.9598540145985401;0.1108;0.9067245119305857;0.24646226415094338
1.391;1.648;1.658;1.6780000000000002;1.706;1.876;3.269;3.179;5.0;3.703;5.0;1.986;1.328;1.3159999999999998;1.298;1.296;1.348;0.5479999999999999;0.532;0.522;0.53;0.654;0.923;1.374;0;0;V15 > 0.86 AND V5 <= 1.77 AND V7 > 3.23 AND V3 > 1.53 AND V6 <= 2.68 AND V4 <= 1.72;6;0.9553903345724907;0.0376;0.9880952380952381;0.09491137793024586
0.492;0.537;0.532;3.673;2.9560000000000004;2.942;2.942;3.472;1.704;2.3040000000000003;1.6469999999999998;1.63;1.624;1.646;1.744;0.526;0.545;0.474;0.473;0.486;0.471;0.462;0.474;0.488;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V14 > 1.01 AND V24 <= 1.28;5;0.9620853080568721;0.0577;0.9670781893004116;0.35823170731707316
1.771;5.0;5.0;5.0;4.335;2.244;5.0;1.836;5.0;1.606;1.551;1.529;1.521;1.533;1.56;1.675;1.765;0.488;0.48;0.486;4.335;0.7490000000000001;1.25;1.265;3;3;V19 <= 0.52 AND V15 > 1.32 AND V14 > 1.49 AND V20 <= 0.54 AND V12 > 1.30;5;0.9693877551020408;0.0582;0.9850187265917603;0.4009146341463415
1.09;5.0;3.2230000000000003;4.215;5.0;5.0;1.876;2.611;2.599;2.625;1.7619999999999998;1.751;1.761;1.779;0.7879999999999999;0.501;0.478;0.472;0.48;0.5920000000000001;0.617;1.033;1.042;1.064;1;1;V15 <= 0.86;1;1.0;0.2459;1.0;0.6503537735849056
0.477;0.472;1.526;1.454;1.445;1.456;1.476;1.5;2.689;3.306;3.29;5.0;5.0;5.0;5.0;0.7659999999999999;0.755;0.769;0.932;0.479;0.432;0.419;0.409;0.417;3;3;V20 <= 0.54 AND V15 > 4.42 AND V12 > 2.29 AND V21 <= 0.57 AND V14 > 1.49 AND V7 <= 3.23 AND V16 <= 0.80 AND V18 <= 0.83;8;0.952513966480447;0.001;1.0;0.009146341463414634
2.103;2.091;2.104;5.0;3.268;3.24;3.242;3.017;3.034;3.364;4.087;1.517;5.0;0.835;1.1;1.038;1.034;0.7190000000000001;0.7;0.674;0.698;5.0;2.147;1.57;1;1;V14 <= 1.01 AND V15 <= 1.32 AND V19 > 0.69 AND V2 > 1.90 AND V20 <= 0.86;5;0.9681978798586572;0.0681;0.9423728813559322;0.16391509433962265
1.675;1.974;1.595;1.923;1.909;1.905;1.922;2.565;2.5610000000000004;2.572;2.185;2.174;2.189;5.0;5.0;5.0;5.0;5.0;0.436;0.6;0.7609999999999999;1.551;1.53;1.53;3;3;V19 <= 0.52 AND V15 > 1.32 AND V21 <= 0.76 AND V14 > 1.49 AND V12 > 1.30 AND V20 <= 0.69 AND V16 > 1.16;7;0.9622641509433962;0.0195;0.9583333333333334;0.1402439024390244
2.363;2.354;2.341;2.254;1.923;1.347;1.3219999999999998;1.31;1.32;1.514;1.7619999999999998;1.775;1.126;1.064;1.078;1.102;1.083;2.408;0.875;2.379;2.389;4.218;3.437;5.0;0;0;V15 > 0.86 AND V19 > 0.52 AND 1.01 < V14 <= 2.73 AND V16 <= 1.16 AND 1.30 < V12 <= 2.29 AND V13 <= 1.61 AND V4 <= 4.12;7;0.9401408450704225;0.0437;0.8811881188118812;0.1017724413950829
1.67;1.923;1.936;1.958;1.986;2.126;3.245;3.082;5.0;3.49;5.0;1.696;5.0;1.002;1.209;1.117;1.101;0.655;0.635;0.625;0.632;2.9;1.982;1.56;0;0;V15 > 0.86 AND V13 > 2.37 AND V20 > 0.54 AND V11 > 3.22 AND V19 > 0.52 AND V12 > 1.70 AND 0.53 < V18 <= 0.68;7;0.9530386740331491;0.0147;1.0;0.040022870211549454
0.937;3.79;3.743;2.707;2.672;2.673;2.454;1.814;1.814;1.235;1.215;1.215;1.239;1.487;1.503;0.769;0.752;0.754;5.0;0.974;0.957;0.968;0.906;0.905;0;0;V15 > 1.32 AND V24 <= 1.28 AND V20 > 0.86 AND V13 > 1.19;4;0.9805481874447391;0.0662;0.9869706840390879;0.1732418524871355
0.575;0.627;5.0;1.356;1.349;1.356;1.379;1.414;5.0;5.0;2.423;1.6880000000000002;1.669;1.6869999999999998;5.0;0.7759999999999999;0.7659999999999999;0.775;0.799;0.83;0.5579999999999999;0.542;0.5329999999999999;0.564;0;0;V15 > 4.42 AND V1 <= 0.92 AND V10 > 3.57 AND V20 > 0.69;4;1.0;0.0243;1.0;0.0577472841623785
1.378;1.389;1.436;1.433;2.642;2.652;3.276;5.0;5.0;5.0;0.86;0.8340000000000001;0.825;0.838;1.002;5.0;0.46;0.431;0.426;0.433;1.5530000000000002;0.779;1.413;1.41;1;1;V14 <= 1.01 AND V15 <= 1.32 AND V17 <= 0.91 AND V11 <= 3.22;4;0.964;0.1076;0.9501084598698482;0.25825471698113206
1.7819999999999998;1.148;1.832;3.266;5.0;5.0;5.0;1.961;1.7819999999999998;2.585;1.723;1.709;1.709;1.494;1.841;0.515;0.473;0.456;0.457;0.501;0.494;1.08;1.064;1.083;3;3;V18 <= 0.53 AND V15 > 1.32 AND V20 <= 0.54 AND V24 <= 1.28;4;0.9520958083832335;0.0552;0.951417004048583;0.35823170731707316
