state;account_length;area_code;phone_number;international_plan;voice_mail_plan;number_vmail_messages;total_day_minutes;total_day_calls;total_day_charge;total_eve_minutes;total_eve_calls;total_eve_charge;total_night_minutes;total_night_calls;total_night_charge;total_intl_minutes;total_intl_calls;total_intl_charge;number_customer_service_calls;target;prediction;anchor_rule;anchor_rule_len;anchor_precision;anchor_coverage;anchor_precision_correct;anchor_coverage_correct
7.0;93.0;408.0;926.0;0.0;1.0;22.0;306.2;123.0;52.05;189.7;83.0;16.12;240.3;107.0;10.81;11.7;2.0;3.16;0.0;0;0;voice_mail_plan > 0.00 AND total_day_minutes > 215.60;2;0.966789667896679;0.0649;0.940959409594096;0.07357184073860358
46.0;128.0;510.0;3182.0;0.0;1.0;29.0;179.3;104.0;30.48;225.9;86.0;19.2;323.0;78.0;14.54;8.6;7.0;2.32;0.0;0;0;number_customer_service_calls <= 2.00 AND number_vmail_messages > 17.00;2;0.9633333333333334;0.1965;0.9534591194968554;0.21869590305828043
14.0;48.0;415.0;4963.0;0.0;1.0;37.0;138.3;81.0;23.51;187.6;74.0;15.95;158.0;113.0;7.11;11.6;1.0;3.13;2.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00;2;0.967479674796748;0.2118;0.9559164733178654;0.23773802654356607
28.0;149.0;408.0;2359.0;0.0;0.0;0.0;175.4;80.0;29.82;197.4;127.0;16.78;188.2;102.0;8.47;9.7;2.0;2.62;2.0;0;0;number_customer_service_calls <= 2.00 AND total_day_minutes <= 215.60 AND total_eve_calls > 114.00;3;0.9849246231155779;0.1347;0.9532710280373832;0.14714368147720716
3.0;107.0;415.0;2480.0;0.0;1.0;32.0;134.2;101.0;22.81;211.9;145.0;18.01;167.6;138.0;7.54;8.2;5.0;2.21;1.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9647887323943662;0.25;0.9614181438998958;0.2660126947489902
16.0;164.0;510.0;3480.0;0.0;1.0;30.0;238.8;100.0;40.6;230.0;121.0;19.55;206.3;66.0;9.28;13.2;8.0;3.56;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.9641693811074918;0.1515;0.9581993569131833;0.17195614541257934
41.0;64.0;415.0;3559.0;0.0;0.0;0.0;174.5;98.0;29.67;180.2;103.0;15.32;179.0;89.0;8.06;10.7;2.0;2.89;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9567496723460026;0.5918;0.9483627204030227;0.6517599538372764
25.0;140.0;408.0;2339.0;0.0;0.0;0.0;162.6;98.0;27.64;206.2;109.0;17.53;141.6;66.0;6.37;8.2;2.0;2.21;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9676724137931034;0.5903;0.9483627204030227;0.6517599538372764
28.0;12.0;510.0;2692.0;1.0;0.0;0.0;216.7;117.0;36.84;116.5;126.0;9.9;220.0;110.0;9.9;9.8;4.0;2.65;2.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_charge <= 14.16;2;0.9657142857142857;0.2017;0.9473684210526315;0.2181188690132718
35.0;145.0;408.0;2404.0;0.0;0.0;0.0;185.9;106.0;31.6;209.7;112.0;17.82;224.7;87.0;10.11;9.3;4.0;2.51;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9554455445544554;0.597;0.9483627204030227;0.6517599538372764
41.0;93.0;510.0;4267.0;0.0;0.0;0.0;328.1;106.0;55.78;151.7;89.0;12.89;303.5;114.0;13.66;8.7;3.0;2.35;1.0;1;1;total_day_minutes > 215.60 AND voice_mail_plan <= 0.00 AND total_night_minutes > 234.90 AND area_code > 415.00 AND state > 39.00 AND phone_number > 3768.25 AND total_intl_calls <= 3.00 AND 2.30 < total_intl_charge <= 2.78 AND number_vmail_messages <= 17.00 AND 8.50 < total_intl_minutes <= 10.30 AND total_day_charge > 30.55 AND total_night_calls > 113.00 AND total_night_charge > 10.57 AND total_day_calls > 101.00 AND total_eve_calls > 87.00 AND number_customer_service_calls <= 1.00;16;0.7087542087542088;0.0;1.0;0.0037313432835820895
48.0;165.0;510.0;3944.0;0.0;0.0;0.0;154.2;91.0;26.21;268.6;108.0;22.83;188.8;99.0;8.5;10.9;4.0;2.94;6.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9517730496453901;0.6873;0.936565803864382;0.741200230813618
6.0;155.0;510.0;2776.0;0.0;0.0;0.0;165.4;108.0;28.12;183.7;103.0;15.61;80.2;108.0;3.61;8.9;4.0;2.4;3.0;0;0;international_plan <= 0.00 AND total_day_charge <= 36.65;2;0.9616858237547893;0.6844;0.936565803864382;0.741200230813618
22.0;135.0;415.0;3417.0;0.0;0.0;0.0;239.9;91.0;40.78;177.1;104.0;15.05;217.2;118.0;9.77;5.9;3.0;1.59;2.0;0;0;number_customer_service_calls <= 2.00 AND total_eve_charge <= 17.09 AND international_plan <= 0.00;3;0.9692982456140351;0.359;0.958041958041958;0.395268320830929
33.0;121.0;408.0;4839.0;0.0;1.0;44.0;116.0;85.0;19.72;150.1;120.0;12.76;246.8;98.0;11.11;12.0;2.0;3.24;1.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9725158562367865;0.2353;0.9614181438998958;0.2660126947489902
19.0;150.0;408.0;806.0;0.0;0.0;0.0;150.9;92.0;25.65;191.0;106.0;16.24;223.6;107.0;10.06;8.3;4.0;2.24;5.0;1;1;number_customer_service_calls > 2.00 AND 24.43 < total_day_charge <= 30.55 AND 14.16 < total_eve_charge <= 17.09 AND 143.67 < total_day_minutes <= 179.70 AND 166.60 < total_eve_minutes <= 201.00 AND total_intl_charge <= 2.30 AND 3.00 < total_intl_calls <= 4.00 AND number_vmail_messages <= 0.00 AND 88.00 < total_day_calls <= 101.00 AND voice_mail_plan <= 0.00 AND 100.00 < total_night_calls <= 113.00 AND 199.70 < total_night_minutes <= 234.90 AND total_intl_minutes <= 8.50 AND 8.99 < total_night_charge <= 10.57 AND 13.00 < state <= 26.00 AND area_code <= 408.00 AND 101.00 < total_eve_calls <= 114.00 AND phone_number <= 2516.50 AND account_length > 73.00 AND international_plan <= 0.00;20;0.7291169451073986;0.0;1.0;0.0037313432835820895
49.0;87.0;415.0;4626.0;0.0;0.0;0.0;58.0;125.0;9.86;67.5;116.0;5.74;185.9;136.0;8.37;11.5;3.0;3.11;0.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9523026315789473;0.422;0.9495305164319249;0.4668205424120023
38.0;171.0;415.0;4662.0;0.0;1.0;25.0;223.2;77.0;37.94;183.2;118.0;15.57;150.8;90.0;6.79;10.2;3.0;2.75;3.0;0;0;total_night_minutes <= 199.70 AND number_vmail_messages > 0.00;2;0.9507692307692308;0.13;0.9191729323308271;0.14108482400461628
16.0;57.0;415.0;1897.0;0.0;1.0;37.0;201.2;76.0;34.2;280.1;122.0;23.81;154.2;110.0;6.94;11.8;1.0;3.19;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9730941704035875;0.6062;0.9483627204030227;0.6517599538372764
39.0;106.0;510.0;4749.0;1.0;0.0;0.0;204.0;84.0;34.68;168.5;61.0;14.32;164.0;102.0;7.38;13.3;3.0;3.59;3.0;1;1;international_plan > 0.00 AND total_intl_minutes > 12.10 AND total_intl_calls <= 3.00 AND total_eve_calls <= 87.00 AND 26.00 < state <= 39.00 AND voice_mail_plan <= 0.00 AND number_customer_service_calls > 2.00 AND area_code > 415.00 AND phone_number > 3768.25 AND total_day_minutes <= 215.60 AND total_night_calls <= 113.00 AND total_night_minutes <= 199.70 AND total_intl_charge > 2.30 AND total_night_charge <= 8.99 AND number_vmail_messages <= 0.00 AND 24.43 < total_day_charge <= 36.65 AND total_day_calls <= 101.00 AND total_eve_charge <= 17.09 AND total_eve_minutes <= 201.00;19;0.9653465346534653;0.0001;1.0;0.0037313432835820895
33.0;64.0;415.0;3580.0;0.0;0.0;0.0;97.2;80.0;16.52;186.2;90.0;15.83;189.0;92.0;8.5;10.4;6.0;2.81;2.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9756944444444444;0.405;0.9491844416562107;0.4365262550490479
37.0;61.0;415.0;3192.0;0.0;0.0;0.0;234.2;76.0;39.81;216.7;108.0;18.42;130.6;122.0;5.88;13.9;2.0;3.75;1.0;0;0;total_night_minutes <= 234.90 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00 AND total_night_charge <= 7.48;4;0.9678899082568807;0.173;0.9529243937232525;0.19272937103289095
39.0;60.0;415.0;2573.0;0.0;0.0;0.0;221.0;94.0;37.57;308.2;72.0;26.2;233.2;94.0;10.49;10.1;5.0;2.73;1.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND total_night_minutes > 199.70 AND total_day_charge > 36.65 AND total_night_charge > 7.48 AND account_length <= 127.00 AND 13.00 < state <= 39.00 AND 2.30 < total_intl_charge <= 2.78 AND 8.50 < total_intl_minutes <= 10.30 AND 87.00 < total_night_calls <= 113.00 AND number_customer_service_calls <= 1.00 AND phone_number <= 3768.25 AND total_eve_calls <= 87.00 AND total_intl_calls <= 6.00 AND 88.00 < total_day_calls <= 113.00 AND number_vmail_messages <= 17.00;17;0.951310861423221;0.0004;1.0;0.005597014925373134
47.0;64.0;510.0;3406.0;0.0;0.0;0.0;50.6;91.0;8.6;308.9;78.0;26.26;255.4;114.0;11.49;13.7;5.0;3.7;2.0;0;0;number_customer_service_calls <= 2.00 AND total_day_charge <= 24.43;2;0.954337899543379;0.1985;0.9531442663378545;0.22302365839584534
45.0;104.0;415.0;3104.0;0.0;1.0;23.0;280.2;136.0;47.63;220.5;92.0;18.74;136.9;102.0;6.16;13.3;3.0;3.59;4.0;0;0;voice_mail_plan > 0.00;1;0.9542682926829268;0.264;0.931261770244821;0.28534333525678013
45.0;139.0;510.0;46.0;0.0;1.0;23.0;157.6;129.0;26.79;247.0;96.0;21.0;259.2;112.0;11.66;13.7;2.0;3.7;0.0;0;0;voice_mail_plan > 0.00;1;0.95;0.2563;0.931261770244821;0.28534333525678013
23.0;150.0;415.0;3441.0;0.0;1.0;28.0;174.4;75.0;29.65;169.9;80.0;14.44;201.6;130.0;9.07;11.0;4.0;2.97;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9559228650137741;0.4255;0.9495305164319249;0.4668205424120023
26.0;109.0;408.0;4090.0;0.0;0.0;0.0;264.7;69.0;45.0;305.0;120.0;25.93;197.4;86.0;8.88;9.5;9.0;2.57;1.0;1;1;total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND voice_mail_plan <= 0.00 AND total_night_charge > 7.48 AND number_customer_service_calls <= 1.00 AND total_night_minutes > 166.30 AND area_code <= 408.00 AND total_day_charge > 36.65 AND total_night_calls <= 87.00 AND 13.00 < state <= 39.00 AND total_intl_charge > 2.30 AND total_eve_charge > 19.85 AND total_intl_minutes > 8.50 AND account_length <= 127.00;14;0.9580645161290322;0.0001;1.0;0.0037313432835820895
18.0;115.0;415.0;3074.0;0.0;1.0;26.0;170.5;107.0;28.99;217.2;77.0;18.46;225.7;71.0;10.16;13.6;5.0;3.67;6.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9565868263473054;0.2403;0.9614181438998958;0.2660126947489902
23.0;162.0;408.0;3841.0;0.0;0.0;0.0;221.9;66.0;37.72;112.7;109.0;9.58;176.5;141.0;7.94;10.7;6.0;2.89;1.0;0;0;total_eve_minutes <= 201.00 AND number_customer_service_calls <= 2.00;2;0.9653579676674365;0.392;0.9282539682539682;0.4218118869013272
6.0;105.0;408.0;1574.0;0.0;0.0;0.0;213.4;100.0;36.28;204.9;52.0;17.42;179.7;93.0;8.09;9.5;6.0;2.57;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00;3;0.9811046511627907;0.5469;0.9756992205410362;0.6139642238892095
34.0;115.0;510.0;3904.0;0.0;1.0;16.0;133.3;110.0;22.66;185.7;111.0;15.78;161.5;113.0;7.27;5.6;4.0;1.51;2.0;0;0;voice_mail_plan > 0.00 AND international_plan <= 0.00;2;0.9631901840490797;0.2393;0.9614181438998958;0.2660126947489902
39.0;73.0;415.0;2040.0;0.0;0.0;0.0;241.7;115.0;41.09;168.5;133.0;14.32;169.8;122.0;7.64;11.1;2.0;3.0;2.0;0;0;total_night_minutes <= 199.70 AND number_customer_service_calls <= 2.00 AND international_plan <= 0.00 AND total_eve_charge <= 17.09;4;0.9649122807017544;0.1791;0.9662447257383966;0.19821119446047317
6.0;90.0;415.0;359.0;0.0;0.0;0.0;37.8;80.0;6.43;155.3;105.0;13.2;175.0;111.0;7.88;14.2;5.0;3.83;3.0;0;0;total_eve_minutes <= 166.60;1;0.9506172839506173;0.2523;0.909181636726547;0.26283900750144257
24.0;103.0;408.0;2358.0;0.0;1.0;24.0;111.8;85.0;19.01;239.6;102.0;20.37;268.3;81.0;12.07;6.9;4.0;1.86;1.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 1.00;2;0.9657142857142857;0.1525;0.9581993569131833;0.17195614541257934
9.0;98.0;408.0;4694.0;0.0;0.0;0.0;288.1;101.0;48.98;137.9;93.0;11.72;206.5;88.0;9.29;0.0;0.0;0.0;0.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 1.00;2;0.9666666666666667;0.1421;0.9541446208112875;0.15608770917484133
21.0;88.0;415.0;4898.0;0.0;0.0;0.0;192.0;91.0;32.64;127.6;127.0;10.85;155.6;125.0;7.0;7.5;5.0;2.03;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 1.00;2;0.958963282937365;0.1429;0.9541446208112875;0.15608770917484133
1.0;185.0;415.0;189.0;0.0;0.0;0.0;158.5;93.0;26.95;294.7;69.0;25.05;146.2;116.0;6.58;16.6;3.0;4.48;0.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 179.70;2;0.9583333333333334;0.2901;0.9509632224168126;0.31332948643969993
30.0;13.0;415.0;1554.0;0.0;0.0;0.0;193.2;89.0;32.84;194.4;90.0;16.52;186.5;104.0;8.39;9.7;2.0;2.62;4.0;0;0;179.70 < total_day_minutes <= 215.60 AND international_plan <= 0.00;2;0.9671532846715328;0.2303;0.961081081081081;0.25649163300634736
8.0;115.0;415.0;4650.0;0.0;0.0;0.0;195.9;111.0;33.3;227.0;108.0;19.3;313.2;113.0;14.09;13.2;1.0;3.56;2.0;0;0;total_day_minutes <= 215.60;1;0.9615384615384616;0.7507;0.9081225033288948;0.7870744373918062
35.0;107.0;415.0;2301.0;0.0;1.0;26.0;161.6;123.0;27.47;195.5;103.0;16.62;254.4;103.0;11.45;13.7;3.0;3.7;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9778393351800554;0.601;0.9483627204030227;0.6517599538372764
37.0;67.0;415.0;2067.0;1.0;0.0;0.0;120.9;58.0;20.55;235.0;88.0;19.98;95.1;130.0;4.28;11.4;11.0;3.08;2.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9682539682539683;0.402;0.9491844416562107;0.4365262550490479
32.0;232.0;408.0;3098.0;0.0;0.0;0.0;165.6;104.0;28.15;195.9;115.0;16.65;118.3;77.0;5.32;11.8;3.0;3.19;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9553719008264463;0.5924;0.9483627204030227;0.6517599538372764
39.0;99.0;510.0;3059.0;0.0;0.0;0.0;217.2;112.0;36.92;246.7;89.0;20.97;226.1;89.0;10.17;15.8;7.0;4.27;3.0;0;0;total_intl_calls > 3.00 AND area_code > 415.00 AND 101.00 < total_day_calls <= 113.00 AND international_plan <= 0.00;4;0.95703125;0.0338;0.9186991869918699;0.032602423542989034
49.0;87.0;415.0;240.0;0.0;0.0;0.0;124.3;91.0;21.13;173.4;105.0;14.74;256.3;109.0;11.53;7.5;5.0;2.03;3.0;0;0;total_day_minutes <= 215.60 AND phone_number <= 1258.75;2;0.9622641509433962;0.1895;0.9238985313751669;0.1996537795729948
11.0;94.0;408.0;325.0;0.0;0.0;0.0;226.6;119.0;38.52;199.8;111.0;16.98;219.4;141.0;9.87;11.7;2.0;3.16;3.0;0;0;total_eve_minutes <= 201.00 AND international_plan <= 0.00 AND state <= 13.00 AND account_length <= 100.00;4;0.9584905660377359;0.0603;0.9308943089430894;0.06607039815349106
45.0;90.0;415.0;2097.0;0.0;0.0;0.0;102.0;118.0;17.34;113.3;134.0;9.63;188.6;105.0;8.49;11.4;3.0;3.08;2.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9551569506726457;0.589;0.9483627204030227;0.6517599538372764
26.0;94.0;510.0;1314.0;0.0;0.0;0.0;163.5;136.0;27.8;143.7;111.0;12.21;253.4;82.0;11.4;12.6;5.0;3.4;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00;2;0.9646365422396856;0.1912;0.9473684210526315;0.2181188690132718
0.0;127.0;510.0;963.0;0.0;1.0;36.0;183.2;117.0;31.14;126.8;76.0;10.78;263.3;71.0;11.85;11.2;8.0;3.02;1.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 2.00;2;0.9599303135888502;0.2041;0.9473684210526315;0.2181188690132718
11.0;146.0;510.0;3269.0;0.0;0.0;0.0;189.3;77.0;32.18;155.9;128.0;13.25;186.0;83.0;8.37;7.4;3.0;2.0;0.0;0;0;total_eve_minutes <= 166.60 AND number_customer_service_calls <= 1.00;2;0.975;0.1397;0.9541446208112875;0.15608770917484133
33.0;70.0;415.0;246.0;0.0;0.0;0.0;205.7;80.0;34.97;221.4;103.0;18.82;206.2;117.0;9.28;14.2;5.0;3.83;2.0;0;0;number_customer_service_calls <= 2.00 AND total_day_minutes <= 215.60;2;0.9537414965986395;0.5977;0.9483627204030227;0.6517599538372764
45.0;141.0;415.0;320.0;0.0;0.0;0.0;260.2;131.0;44.23;179.2;120.0;15.23;135.0;119.0;6.08;7.2;8.0;1.94;3.0;0;0;international_plan <= 0.00 AND total_eve_minutes <= 201.00 AND total_intl_charge <= 2.30 AND phone_number <= 2516.50;4;0.9815950920245399;0.0559;0.9380530973451328;0.061165608770917486
36.0;78.0;415.0;3056.0;0.0;0.0;0.0;290.5;119.0;49.39;158.4;75.0;13.46;255.6;101.0;11.5;8.6;6.0;2.32;2.0;1;1;total_day_minutes > 215.60 AND total_night_charge > 10.57 AND number_vmail_messages <= 0.00 AND total_night_minutes > 199.70 AND voice_mail_plan <= 0.00 AND 8.50 < total_intl_minutes <= 10.30 AND 2516.50 < phone_number <= 3768.25 AND state > 26.00 AND total_day_charge > 36.65 AND account_length <= 127.00 AND number_customer_service_calls > 1.00 AND total_intl_charge <= 2.78 AND total_intl_calls <= 6.00;13;0.6773526370217167;0.0008;1.0;0.007462686567164179
12.0;63.0;510.0;3906.0;0.0;0.0;0.0;153.5;81.0;26.1;287.3;115.0;24.42;230.2;85.0;10.36;6.5;5.0;1.76;2.0;0;0;total_day_minutes <= 215.60 AND total_intl_minutes <= 8.50 AND international_plan <= 0.00;3;0.9710610932475884;0.1751;0.9440459110473458;0.18984420080784767
0.0;146.0;415.0;3654.0;0.0;0.0;0.0;195.9;86.0;33.3;228.6;82.0;19.43;303.5;94.0;13.66;12.2;4.0;3.29;3.0;0;0;179.70 < total_day_minutes <= 215.60;1;0.9504373177842566;0.2481;0.938185443668993;0.27149451817657244
17.0;129.0;415.0;4079.0;0.0;0.0;0.0;130.2;94.0;22.13;195.2;126.0;16.59;195.5;68.0;8.8;7.6;5.0;2.05;2.0;0;0;total_day_minutes <= 179.70 AND number_customer_service_calls <= 2.00;2;0.9626506024096385;0.39;0.9491844416562107;0.4365262550490479
19.0;136.0;408.0;2108.0;1.0;0.0;0.0;199.6;89.0;33.93;211.4;96.0;17.97;72.4;84.0;3.26;11.0;4.0;2.97;3.0;1;1;international_plan > 0.00 AND total_intl_minutes > 10.30 AND total_intl_calls <= 4.00 AND number_customer_service_calls > 2.00 AND total_day_calls <= 101.00 AND number_vmail_messages <= 0.00 AND total_night_minutes <= 234.90 AND total_intl_charge > 2.78 AND 13.00 < state <= 26.00 AND 87.00 < total_eve_calls <= 101.00 AND voice_mail_plan <= 0.00 AND account_length > 100.00 AND total_night_calls <= 87.00 AND total_eve_charge <= 19.85 AND total_night_charge <= 7.48 AND total_eve_minutes > 201.00 AND 1258.75 < phone_number <= 2516.50 AND area_code <= 408.00 AND total_day_minutes > 179.70 AND 24.43 < total_day_charge <= 36.65;20;0.7726907630522089;0.0005;1.0;0.0037313432835820895
35.0;26.0;510.0;2966.0;0.0;0.0;0.0;150.0;63.0;25.5;225.0;90.0;19.13;202.3;99.0;9.1;9.2;5.0;2.48;3.0;0;0;total_day_minutes <= 215.60 AND international_plan <= 0.00 AND total_day_calls <= 88.00;3;0.9612068965517241;0.1872;0.944141689373297;0.19994229659549914
50.0;25.0;408.0;3259.0;0.0;0.0;0.0;199.2;80.0;33.86;123.2;84.0;10.47;82.3;77.0;3.7;9.6;4.0;2.59;2.0;0;0;total_eve_minutes <= 166.60 AND international_plan <= 0.00;2;0.9544764795144158;0.2227;0.9372937293729373;0.24581650317368725
7.0;79.0;408.0;4929.0;0.0;1.0;25.0;219.0;95.0;37.23;241.9;95.0;20.56;203.4;102.0;9.15;5.6;5.0;1.51;4.0;0;0;voice_mail_plan > 0.00 AND total_intl_calls > 4.00;2;0.9655172413793104;0.0984;0.9361179361179361;0.10992498557414887
31.0;136.0;415.0;2551.0;1.0;1.0;22.0;160.3;115.0;27.25;273.2;88.0;23.22;203.2;89.0;9.14;11.7;2.0;3.16;0.0;1;1;international_plan > 0.00 AND total_intl_calls <= 3.00 AND total_eve_minutes > 233.50 AND total_intl_charge > 2.78 AND total_intl_minutes > 10.30 AND 87.00 < total_eve_calls <= 101.00 AND total_day_charge > 24.43 AND total_night_minutes > 166.30 AND 26.00 < state <= 39.00 AND 7.48 < total_night_charge <= 10.57 AND total_day_calls > 113.00 AND account_length > 73.00 AND total_eve_charge > 17.09 AND area_code > 408.00 AND 1258.75 < phone_number <= 3768.25 AND total_night_calls <= 100.00 AND number_customer_service_calls <= 1.00 AND total_day_minutes > 143.67;18;0.9551569506726457;0.0004;1.0;0.005597014925373134
3.0;68.0;408.0;2202.0;0.0;0.0;0.0;172.5;115.0;29.33;221.9;126.0;18.86;170.9;98.0;7.69;6.8;8.0;1.84;4.0;0;0;143.67 < total_day_minutes <= 179.70 AND total_intl_calls > 4.00;2;0.9653679653679653;0.096;0.9242424242424242;0.10559723023658396
11.0;73.0;408.0;3162.0;0.0;0.0;0.0;187.3;118.0;31.84;239.7;90.0;20.37;167.5;108.0;7.54;15.1;2.0;4.08;1.0;0;0;number_customer_service_calls <= 1.00 AND total_day_minutes <= 215.60;2;0.9581881533101045;0.4279;0.9495305164319249;0.4668205424120023
36.0;51.0;415.0;800.0;0.0;0.0;0.0;86.4;102.0;14.69;202.1;113.0;17.18;113.0;84.0;5.09;11.9;6.0;3.21;2.0;0;0;number_customer_service_calls <= 2.00 AND total_day_minutes <= 143.67;2;0.9752650176678446;0.1988;0.9527950310559006;0.2212925562608194
49.0;54.0;510.0;1353.0;0.0;1.0;33.0;112.0;90.0;19.04;208.0;112.0;17.68;150.3;83.0;6.76;11.3;4.0;3.05;2.0;0;0;voice_mail_plan > 0.00 AND number_customer_service_calls <= 2.00;2;0.9878419452887538;0.2139;0.9559164733178654;0.23773802654356607
6.0;74.0;510.0;2743.0;0.0;0.0;0.0;203.8;77.0;34.65;205.1;111.0;17.43;154.9;109.0;6.97;9.0;2.0;2.43;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9666048237476809;0.5935;0.9483627204030227;0.6517599538372764
29.0;46.0;408.0;1324.0;0.0;0.0;0.0;210.2;92.0;35.73;227.3;77.0;19.32;200.1;116.0;9.0;13.1;7.0;3.54;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9518796992481203;0.4218;0.9495305164319249;0.4668205424120023
24.0;86.0;510.0;776.0;0.0;0.0;0.0;223.0;109.0;37.91;286.2;76.0;24.33;257.8;132.0;11.6;7.5;7.0;2.03;3.0;1;1;number_customer_service_calls > 2.00 AND total_night_calls > 113.00 AND voice_mail_plan <= 0.00 AND total_day_minutes > 215.60 AND total_eve_minutes > 233.50 AND total_night_minutes > 234.90 AND phone_number <= 1258.75 AND 73.00 < account_length <= 100.00 AND total_night_charge > 7.48 AND 88.00 < total_day_calls <= 113.00 AND number_vmail_messages <= 0.00 AND international_plan <= 0.00 AND total_eve_charge > 19.85 AND area_code > 408.00 AND state <= 39.00 AND total_day_charge > 36.65 AND total_eve_calls <= 87.00 AND total_intl_calls > 3.00;18;0.9264367816091954;0.0001;1.0;0.0037313432835820895
7.0;112.0;415.0;4877.0;1.0;0.0;0.0;217.6;110.0;36.99;195.7;105.0;16.63;178.8;106.0;8.05;10.4;8.0;2.81;2.0;0;0;total_intl_calls > 3.00 AND number_customer_service_calls <= 2.00 AND total_eve_minutes <= 201.00;3;0.957983193277311;0.2277;0.9385593220338984;0.2556260819388344
44.0;110.0;408.0;222.0;0.0;0.0;0.0;192.6;102.0;32.74;178.9;118.0;15.21;214.6;74.0;9.66;9.4;4.0;2.54;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 1.00;2;0.9746835443037974;0.4195;0.9495305164319249;0.4668205424120023
34.0;125.0;415.0;2087.0;0.0;0.0;0.0;233.3;65.0;39.66;209.8;93.0;17.83;210.6;109.0;9.48;9.1;4.0;2.46;1.0;0;0;international_plan <= 0.00 AND number_customer_service_calls <= 2.00 AND total_eve_charge <= 19.85;3;0.964041095890411;0.5233;0.9472947761194029;0.5859780727062897
29.0;105.0;510.0;4457.0;0.0;0.0;0.0;213.3;99.0;36.26;153.1;79.0;13.01;227.9;98.0;10.26;10.8;5.0;2.92;1.0;0;0;total_day_minutes <= 215.60 AND number_customer_service_calls <= 2.00;2;0.9621542940320232;0.5975;0.9483627204030227;0.6517599538372764
18.0;137.0;408.0;3793.0;0.0;0.0;0.0;151.8;90.0;25.81;229.6;68.0;19.52;171.8;122.0;7.73;10.8;5.0;2.92;2.0;0;0;total_day_minutes <= 179.70 AND international_plan <= 0.00;2;0.9532085561497327;0.4546;0.9241341396371633;0.484997114829775
